sample,spot_name,cluster
2,"spot797","1"
2,"spot798","1"
2,"spot799","2"
2,"spot800","2"
2,"spot801","2"
2,"spot802","2"
2,"spot803","2"
2,"spot804","2"
2,"spot805","1"
2,"spot806","2"
2,"spot807","2"
2,"spot808","2"
2,"spot809","2"
2,"spot810","2"
2,"spot811","2"
2,"spot812","1"
2,"spot813","1"
2,"spot814","2"
2,"spot815","2"
2,"spot816","2"
2,"spot817","2"
2,"spot818","2"
2,"spot819","2"
2,"spot820","2"
2,"spot821","1"
2,"spot822","2"
2,"spot823","2"
2,"spot824","2"
2,"spot825","2"
2,"spot826","2"
2,"spot827","2"
2,"spot828","2"
2,"spot829","2"
2,"spot830","2"
2,"spot831","1"
2,"spot832","2"
2,"spot833","1"
2,"spot834","2"
2,"spot835","2"
2,"spot836","2"
2,"spot837","2"
2,"spot838","1"
2,"spot839","0"
2,"spot840","2"
2,"spot841","2"
2,"spot842","1"
2,"spot843","1"
2,"spot844","2"
2,"spot845","3"
2,"spot846","4"
2,"spot847","1"
2,"spot848","3"
2,"spot849","2"
2,"spot850","1"
2,"spot851","4"
2,"spot852","4"
2,"spot853","1"
2,"spot854","1"
2,"spot855","1"
2,"spot856","1"
2,"spot857","4"
2,"spot858","2"
2,"spot859","1"
2,"spot860","1"
2,"spot861","2"
2,"spot862","3"
2,"spot863","4"
2,"spot864","1"
2,"spot865","2"
2,"spot866","1"
2,"spot867","1"
2,"spot868","2"
2,"spot869","1"
2,"spot870","1"
2,"spot871","2"
2,"spot872","3"
2,"spot873","1"
2,"spot874","2"
2,"spot875","1"
2,"spot876","3"
2,"spot877","1"
2,"spot878","1"
2,"spot879","1"
2,"spot880","1"
2,"spot881","1"
2,"spot882","4"
2,"spot883","1"
2,"spot884","1"
2,"spot885","1"
2,"spot886","1"
2,"spot887","2"
2,"spot888","2"
2,"spot889","1"
2,"spot890","3"
2,"spot891","3"
2,"spot892","3"
2,"spot893","1"
2,"spot894","1"
2,"spot895","1"
2,"spot896","3"
2,"spot897","2"
2,"spot898","3"
2,"spot899","3"
2,"spot900","1"
3,"spot1201","4"
3,"spot1202","1"
3,"spot1203","2"
3,"spot1204","3"
3,"spot1205","4"
3,"spot1206","1"
3,"spot1207","1"
3,"spot1208","1"
3,"spot1209","2"
3,"spot1210","3"
3,"spot1211","1"
3,"spot1212","3"
3,"spot1213","2"
3,"spot1214","3"
3,"spot1215","2"
3,"spot1216","2"
3,"spot1217","2"
3,"spot1218","4"
3,"spot1219","1"
3,"spot1220","1"
3,"spot1221","1"
3,"spot1222","3"
3,"spot1223","1"
3,"spot1224","3"
3,"spot1225","1"
3,"spot1226","1"
3,"spot1227","4"
3,"spot1228","1"
3,"spot1229","1"
3,"spot1230","1"
3,"spot1231","1"
3,"spot1232","2"
3,"spot1233","2"
3,"spot1234","3"
3,"spot1235","2"
3,"spot1236","2"
3,"spot1237","1"
3,"spot1238","3"
3,"spot1239","3"
3,"spot1240","3"
3,"spot1241","4"
3,"spot1242","4"
3,"spot1243","3"
3,"spot1244","3"
3,"spot1245","0"
3,"spot1246","0"
3,"spot1247","0"
3,"spot1248","0"
3,"spot1249","0"
3,"spot1250","1"
3,"spot1251","3"
3,"spot1252","3"
3,"spot1253","3"
3,"spot1254","3"
3,"spot1255","4"
3,"spot1256","4"
3,"spot1257","0"
3,"spot1258","3"
3,"spot1259","3"
3,"spot1260","3"
3,"spot1261","4"
3,"spot1262","0"
3,"spot1263","3"
3,"spot1264","1"
3,"spot1265","3"
3,"spot1266","4"
3,"spot1267","4"
3,"spot1268","3"
3,"spot1269","3"
3,"spot1270","3"
3,"spot1271","3"
3,"spot1272","3"
3,"spot1273","3"
3,"spot1274","0"
3,"spot1275","3"
3,"spot1276","4"
3,"spot1277","1"
3,"spot1278","1"
3,"spot1279","0"
3,"spot1280","1"
3,"spot1281","4"
3,"spot1282","0"
3,"spot1283","0"
3,"spot1284","4"
3,"spot1285","4"
3,"spot1286","3"
