sample,spot_name,cluster
3,"spot1068","3"
3,"spot1069","1"
3,"spot1070","3"
3,"spot1071","0"
3,"spot1072","1"
3,"spot1073","0"
3,"spot1074","3"
3,"spot1075","1"
3,"spot1076","1"
3,"spot1077","0"
3,"spot1078","1"
3,"spot1079","1"
3,"spot1080","1"
3,"spot1081","1"
3,"spot1082","1"
3,"spot1083","1"
3,"spot1084","3"
3,"spot1085","1"
3,"spot1086","3"
3,"spot1087","1"
3,"spot1088","1"
3,"spot1089","1"
3,"spot1090","0"
3,"spot1091","0"
3,"spot1092","2"
3,"spot1093","0"
3,"spot1094","1"
3,"spot1095","1"
3,"spot1096","0"
3,"spot1097","3"
3,"spot1098","1"
3,"spot1099","1"
3,"spot1100","3"
4,"spot1501","2"
4,"spot1502","0"
4,"spot1503","0"
4,"spot1504","3"
4,"spot1505","0"
4,"spot1506","1"
4,"spot1507","2"
4,"spot1508","2"
4,"spot1509","0"
4,"spot1511","0"
4,"spot1513","0"
4,"spot1514","2"
4,"spot1515","2"
4,"spot1516","0"
4,"spot1517","0"
4,"spot1518","0"
4,"spot1519","1"
4,"spot1521","1"
4,"spot1522","0"
4,"spot1523","0"
4,"spot1524","0"
4,"spot1525","1"
4,"spot1526","0"
4,"spot1527","0"
4,"spot1529","0"
4,"spot1530","0"
4,"spot1532","0"
4,"spot1535","0"
4,"spot1537","0"
4,"spot1538","2"
4,"spot1539","2"
4,"spot1540","0"
4,"spot1541","0"
4,"spot1542","2"
4,"spot1543","0"
4,"spot1544","0"
4,"spot1546","0"
4,"spot1547","2"
4,"spot1548","0"
4,"spot1549","2"
4,"spot1550","0"
4,"spot1551","0"
4,"spot1552","0"
4,"spot1553","2"
4,"spot1554","1"
4,"spot1555","2"
4,"spot1556","2"
4,"spot1557","0"
4,"spot1560","0"
4,"spot1562","0"
4,"spot1563","2"
4,"spot1564","2"
4,"spot1565","0"
4,"spot1566","0"
4,"spot1567","1"
4,"spot1568","0"
4,"spot1570","0"
4,"spot1571","2"
4,"spot1572","1"
4,"spot1573","0"
4,"spot1574","2"
4,"spot1576","0"
4,"spot1577","2"
4,"spot1579","0"
4,"spot1580","2"
4,"spot1581","0"
4,"spot1582","2"
4,"spot1583","0"
4,"spot1584","0"
4,"spot1585","0"
4,"spot1586","0"
4,"spot1587","0"
4,"spot1588","0"
4,"spot1590","1"
4,"spot1592","0"
4,"spot1594","0"
4,"spot1595","2"
4,"spot1596","0"
4,"spot1597","0"
4,"spot1598","2"
4,"spot1599","0"
4,"spot1600","0"
1,"spot101","1"
1,"spot102","2"
1,"spot103","1"
1,"spot104","1"
1,"spot105","1"
1,"spot106","0"
1,"spot107","1"
1,"spot108","0"
1,"spot109","0"
1,"spot110","0"
1,"spot111","0"
1,"spot112","0"
1,"spot113","2"
1,"spot114","0"
1,"spot115","1"
1,"spot116","0"
1,"spot117","1"
1,"spot118","1"
1,"spot119","0"
1,"spot120","0"
1,"spot121","0"
1,"spot122","1"
1,"spot123","1"
1,"spot124","0"
1,"spot125","0"
1,"spot126","1"
1,"spot127","2"
1,"spot128","1"
1,"spot129","2"
1,"spot130","0"
1,"spot131","0"
1,"spot132","0"
1,"spot133","0"
1,"spot134","0"
1,"spot135","2"
1,"spot136","0"
1,"spot137","2"
1,"spot138","0"
1,"spot139","0"
1,"spot140","1"
1,"spot141","2"
1,"spot142","2"
1,"spot143","0"
1,"spot144","0"
1,"spot145","0"
1,"spot146","2"
1,"spot147","1"
1,"spot148","0"
1,"spot149","2"
1,"spot150","2"
1,"spot151","2"
1,"spot152","0"
1,"spot153","0"
1,"spot154","0"
1,"spot155","1"
1,"spot156","0"
1,"spot157","0"
1,"spot158","0"
1,"spot159","1"
1,"spot160","1"
1,"spot161","0"
1,"spot162","0"
1,"spot163","0"
1,"spot164","0"
1,"spot165","0"
1,"spot166","2"
1,"spot167","1"
1,"spot168","0"
1,"spot169","2"
1,"spot170","1"
1,"spot171","0"
1,"spot172","2"
1,"spot173","2"
1,"spot174","0"
1,"spot175","0"
1,"spot176","0"
1,"spot177","1"
1,"spot178","0"
1,"spot179","0"
1,"spot180","0"
1,"spot181","2"
1,"spot182","0"
1,"spot183","0"
1,"spot184","2"
1,"spot185","2"
1,"spot186","0"
1,"spot187","1"
1,"spot188","0"
1,"spot189","0"
1,"spot190","0"
1,"spot191","2"
1,"spot192","0"
1,"spot193","0"
1,"spot194","1"
1,"spot195","2"
1,"spot196","2"
1,"spot197","0"
1,"spot198","1"
1,"spot199","2"
1,"spot200","0"
3,"spot1101","0"
3,"spot1102","2"
3,"spot1103","0"
3,"spot1104","1"
3,"spot1105","1"
3,"spot1106","0"
3,"spot1107","0"
3,"spot1108","0"
3,"spot1109","0"
3,"spot1110","0"
3,"spot1111","2"
3,"spot1112","2"
3,"spot1113","0"
3,"spot1114","0"
3,"spot1115","0"
3,"spot1116","0"
3,"spot1117","0"
3,"spot1118","0"
3,"spot1119","2"
3,"spot1120","0"
3,"spot1121","2"
3,"spot1122","2"
3,"spot1123","2"
3,"spot1124","2"
3,"spot1125","0"
3,"spot1126","2"
3,"spot1127","2"
3,"spot1128","2"
3,"spot1129","2"
3,"spot1130","2"
3,"spot1131","2"
3,"spot1132","2"
3,"spot1133","2"
3,"spot1134","2"
3,"spot1135","2"
3,"spot1136","2"
3,"spot1137","2"
3,"spot1138","2"
3,"spot1139","0"
3,"spot1140","2"
3,"spot1141","2"
3,"spot1142","0"
3,"spot1143","2"
3,"spot1144","2"
3,"spot1145","2"
3,"spot1146","2"
3,"spot1147","2"
3,"spot1148","2"
3,"spot1149","2"
3,"spot1150","2"
3,"spot1151","2"
3,"spot1152","2"
3,"spot1153","2"
3,"spot1154","2"
3,"spot1155","2"
3,"spot1156","2"
3,"spot1157","0"
3,"spot1158","2"
3,"spot1159","2"
3,"spot1160","0"
3,"spot1161","0"
3,"spot1162","0"
3,"spot1163","2"
3,"spot1164","2"
3,"spot1165","2"
3,"spot1166","2"
3,"spot1167","2"
3,"spot1168","2"
3,"spot1169","0"
3,"spot1170","0"
3,"spot1171","2"
3,"spot1172","0"
3,"spot1173","2"
3,"spot1174","2"
3,"spot1175","0"
3,"spot1176","2"
3,"spot1177","2"
3,"spot1178","0"
3,"spot1179","2"
3,"spot1180","2"
3,"spot1181","0"
3,"spot1182","2"
3,"spot1183","2"
3,"spot1184","2"
3,"spot1185","2"
3,"spot1186","0"
3,"spot1187","2"
3,"spot1188","0"
3,"spot1189","2"
3,"spot1190","2"
3,"spot1191","2"
3,"spot1192","2"
3,"spot1193","2"
3,"spot1194","2"
3,"spot1195","2"
3,"spot1196","2"
3,"spot1197","2"
3,"spot1198","2"
3,"spot1199","0"
3,"spot1200","0"
4,"spot1601","2"
4,"spot1602","2"
4,"spot1603","0"
4,"spot1604","2"
4,"spot1605","0"
4,"spot1606","0"
4,"spot1607","2"
4,"spot1608","2"
4,"spot1609","2"
4,"spot1610","2"
4,"spot1612","2"
4,"spot1613","2"
4,"spot1614","0"
4,"spot1616","2"
4,"spot1617","2"
4,"spot1618","0"
4,"spot1619","2"
4,"spot1620","2"
4,"spot1621","3"
4,"spot1622","3"
4,"spot1623","3"
4,"spot1624","1"
4,"spot1625","3"
4,"spot1626","3"
4,"spot1627","3"
4,"spot1628","1"
4,"spot1629","3"
4,"spot1631","3"
4,"spot1633","3"
4,"spot1634","3"
4,"spot1636","3"
4,"spot1638","1"
4,"spot1639","1"
4,"spot1640","3"
4,"spot1641","3"
4,"spot1643","3"
4,"spot1644","3"
4,"spot1645","3"
4,"spot1646","3"
4,"spot1647","3"
4,"spot1648","3"
4,"spot1649","3"
4,"spot1651","3"
4,"spot1652","1"
4,"spot1653","3"
4,"spot1654","3"
4,"spot1655","1"
4,"spot1656","1"
4,"spot1657","1"
4,"spot1659","3"
4,"spot1661","3"
4,"spot1662","3"
4,"spot1663","3"
4,"spot1664","3"
4,"spot1665","3"
4,"spot1666","3"
4,"spot1667","1"
4,"spot1668","1"
4,"spot1669","1"
4,"spot1671","3"
4,"spot1672","1"
4,"spot1673","3"
4,"spot1674","3"
4,"spot1676","3"
4,"spot1677","1"
4,"spot1678","3"
4,"spot1679","3"
4,"spot1680","3"
4,"spot1681","3"
4,"spot1683","1"
4,"spot1684","3"
4,"spot1685","3"
4,"spot1686","1"
4,"spot1687","3"
4,"spot1689","3"
4,"spot1691","3"
4,"spot1692","3"
4,"spot1695","1"
4,"spot1696","1"
4,"spot1698","3"
4,"spot1699","3"
1,"spot201","3"
1,"spot202","3"
1,"spot203","3"
1,"spot204","3"
1,"spot205","1"
1,"spot206","3"
1,"spot207","3"
1,"spot208","3"
1,"spot209","3"
1,"spot210","3"
1,"spot211","1"
1,"spot212","1"
1,"spot213","1"
1,"spot214","3"
1,"spot215","3"
1,"spot216","1"
1,"spot217","3"
1,"spot218","3"
1,"spot219","3"
1,"spot220","1"
1,"spot221","1"
1,"spot222","3"
1,"spot223","3"
1,"spot224","3"
1,"spot225","3"
1,"spot226","3"
1,"spot227","3"
1,"spot228","3"
1,"spot229","3"
1,"spot230","3"
1,"spot231","1"
1,"spot232","3"
1,"spot233","3"
1,"spot234","3"
1,"spot235","3"
1,"spot236","3"
1,"spot237","3"
1,"spot238","1"
1,"spot239","2"
1,"spot240","3"
1,"spot241","3"
1,"spot242","1"
1,"spot243","1"
1,"spot244","3"
1,"spot245","1"
1,"spot246","0"
1,"spot247","1"
1,"spot248","0"
1,"spot249","3"
1,"spot250","1"
1,"spot251","0"
1,"spot252","1"
1,"spot253","1"
1,"spot254","1"
1,"spot255","3"
1,"spot256","1"
1,"spot257","0"
1,"spot258","3"
1,"spot259","1"
1,"spot260","1"
1,"spot261","3"
1,"spot262","0"
1,"spot263","0"
1,"spot264","1"
1,"spot265","3"
1,"spot266","1"
1,"spot267","1"
1,"spot268","3"
1,"spot269","1"
1,"spot270","1"
1,"spot271","1"
1,"spot272","1"
1,"spot273","1"
1,"spot274","3"
1,"spot275","1"
1,"spot276","0"
1,"spot277","1"
1,"spot278","1"
1,"spot279","1"
1,"spot280","1"
1,"spot281","1"
1,"spot282","0"
1,"spot283","1"
1,"spot284","1"
1,"spot285","0"
1,"spot286","1"
1,"spot287","3"
1,"spot288","3"
1,"spot289","1"
1,"spot290","0"
1,"spot291","0"
1,"spot292","0"
1,"spot293","1"
1,"spot294","1"
1,"spot295","1"
1,"spot296","0"
1,"spot297","3"
1,"spot298","0"
1,"spot299","0"
1,"spot300","3"
1,"spot301","0"
1,"spot302","1"
1,"spot303","3"
1,"spot304","0"
1,"spot305","0"
1,"spot306","1"
1,"spot307","1"
1,"spot308","1"
1,"spot309","3"
1,"spot310","0"
1,"spot311","1"
1,"spot312","0"
1,"spot313","3"
1,"spot314","0"
1,"spot315","3"
1,"spot316","3"
1,"spot317","3"
1,"spot318","0"
1,"spot319","1"
1,"spot320","1"
1,"spot321","1"
1,"spot322","0"
1,"spot323","1"
1,"spot324","0"
1,"spot325","1"
1,"spot326","1"
1,"spot327","0"
1,"spot328","1"
1,"spot329","1"
1,"spot330","1"
1,"spot331","1"
1,"spot332","3"
1,"spot333","3"
1,"spot334","1"
1,"spot335","3"
1,"spot336","3"
1,"spot337","1"
1,"spot338","0"
1,"spot339","2"
1,"spot340","0"
1,"spot341","0"
1,"spot342","0"
1,"spot343","0"
1,"spot344","1"
1,"spot345","2"
1,"spot346","2"
1,"spot347","2"
1,"spot348","2"
1,"spot349","2"
1,"spot350","1"
1,"spot351","2"
1,"spot352","0"
1,"spot353","0"
1,"spot354","0"
1,"spot355","0"
1,"spot356","0"
1,"spot357","0"
1,"spot358","0"
1,"spot359","0"
1,"spot360","2"
1,"spot361","0"
1,"spot362","2"
1,"spot363","0"
1,"spot364","1"
1,"spot365","0"
1,"spot366","0"
1,"spot367","0"
1,"spot368","0"
1,"spot369","0"
1,"spot370","0"
1,"spot371","0"
1,"spot372","0"
1,"spot373","2"
1,"spot374","2"
1,"spot375","0"
1,"spot376","0"
1,"spot377","1"
1,"spot378","0"
1,"spot379","0"
1,"spot380","1"
1,"spot381","0"
1,"spot382","2"
1,"spot383","2"
1,"spot384","0"
1,"spot385","0"
1,"spot386","0"
1,"spot387","1"
1,"spot388","0"
1,"spot389","1"
1,"spot390","0"
1,"spot391","0"
1,"spot392","2"
1,"spot393","2"
1,"spot394","1"
1,"spot395","0"
1,"spot396","1"
1,"spot397","0"
1,"spot398","0"
1,"spot399","0"
1,"spot400","2"
3,"spot1201","0"
3,"spot1202","0"
3,"spot1203","1"
3,"spot1204","2"
3,"spot1205","0"
3,"spot1206","0"
3,"spot1207","0"
3,"spot1208","0"
3,"spot1209","0"
3,"spot1210","2"
3,"spot1211","0"
3,"spot1212","2"
3,"spot1213","2"
3,"spot1214","0"
3,"spot1215","0"
3,"spot1216","2"
3,"spot1217","2"
3,"spot1218","1"
3,"spot1219","2"
3,"spot1220","0"
3,"spot1221","0"
3,"spot1222","2"
3,"spot1223","0"
3,"spot1224","1"
3,"spot1225","1"
3,"spot1226","2"
3,"spot1227","0"
3,"spot1228","1"
3,"spot1229","0"
3,"spot1230","0"
3,"spot1231","1"
3,"spot1232","0"
3,"spot1233","2"
3,"spot1234","2"
3,"spot1235","0"
3,"spot1236","0"
3,"spot1237","0"
3,"spot1238","0"
3,"spot1239","1"
3,"spot1240","2"
3,"spot1241","0"
3,"spot1242","0"
3,"spot1243","1"
3,"spot1244","2"
3,"spot1245","2"
3,"spot1246","2"
3,"spot1247","2"
3,"spot1248","0"
3,"spot1249","0"
3,"spot1250","2"
3,"spot1251","3"
3,"spot1252","2"
3,"spot1253","1"
3,"spot1254","0"
3,"spot1255","0"
3,"spot1256","2"
3,"spot1257","0"
3,"spot1258","0"
3,"spot1259","0"
3,"spot1260","2"
3,"spot1261","0"
3,"spot1262","0"
3,"spot1263","0"
3,"spot1264","1"
3,"spot1265","0"
3,"spot1266","2"
3,"spot1267","0"
3,"spot1268","2"
3,"spot1269","0"
3,"spot1270","1"
3,"spot1271","0"
3,"spot1272","0"
3,"spot1273","0"
3,"spot1274","0"
3,"spot1275","2"
3,"spot1276","2"
3,"spot1277","0"
3,"spot1278","0"
3,"spot1279","1"
3,"spot1280","0"
3,"spot1281","1"
3,"spot1282","0"
3,"spot1283","1"
3,"spot1284","0"
3,"spot1285","0"
3,"spot1286","2"
3,"spot1287","1"
3,"spot1288","0"
3,"spot1289","0"
3,"spot1290","0"
3,"spot1291","1"
3,"spot1292","1"
3,"spot1293","2"
3,"spot1294","0"
3,"spot1295","2"
3,"spot1296","0"
3,"spot1297","1"
3,"spot1298","0"
3,"spot1299","2"
3,"spot1300","0"
3,"spot1301","2"
3,"spot1302","0"
3,"spot1303","2"
3,"spot1304","0"
3,"spot1305","2"
3,"spot1306","0"
3,"spot1307","0"
3,"spot1308","2"
3,"spot1309","0"
3,"spot1310","0"
3,"spot1311","0"
3,"spot1312","2"
3,"spot1313","2"
3,"spot1314","0"
3,"spot1315","0"
3,"spot1316","2"
3,"spot1317","0"
3,"spot1318","2"
3,"spot1319","0"
3,"spot1320","0"
3,"spot1321","0"
3,"spot1322","0"
3,"spot1323","0"
3,"spot1324","1"
3,"spot1325","1"
3,"spot1326","0"
3,"spot1327","2"
3,"spot1328","2"
3,"spot1329","0"
3,"spot1330","2"
3,"spot1331","1"
3,"spot1332","2"
3,"spot1333","1"
3,"spot1334","2"
3,"spot1335","1"
3,"spot1336","1"
3,"spot1337","0"
3,"spot1338","3"
3,"spot1339","3"
3,"spot1340","3"
3,"spot1341","3"
3,"spot1342","3"
3,"spot1343","3"
3,"spot1344","1"
3,"spot1345","3"
3,"spot1346","3"
3,"spot1347","1"
3,"spot1348","1"
3,"spot1349","3"
3,"spot1350","3"
3,"spot1351","1"
3,"spot1352","3"
3,"spot1353","3"
3,"spot1354","3"
3,"spot1355","3"
3,"spot1356","3"
3,"spot1357","3"
3,"spot1358","3"
3,"spot1359","3"
3,"spot1360","1"
3,"spot1361","3"
3,"spot1362","3"
3,"spot1363","3"
3,"spot1364","1"
3,"spot1365","3"
3,"spot1366","3"
3,"spot1367","3"
3,"spot1368","3"
3,"spot1369","3"
3,"spot1370","3"
3,"spot1371","3"
3,"spot1372","3"
3,"spot1373","3"
3,"spot1374","3"
3,"spot1375","0"
3,"spot1376","3"
3,"spot1377","1"
3,"spot1378","3"
3,"spot1379","3"
3,"spot1380","1"
3,"spot1381","3"
3,"spot1382","3"
3,"spot1383","1"
3,"spot1384","3"
3,"spot1385","3"
3,"spot1386","1"
3,"spot1387","3"
3,"spot1388","3"
3,"spot1389","1"
3,"spot1390","3"
3,"spot1391","3"
3,"spot1392","3"
3,"spot1393","3"
3,"spot1394","3"
3,"spot1395","1"
3,"spot1396","3"
3,"spot1397","3"
3,"spot1398","1"
3,"spot1399","3"
3,"spot1400","3"
4,"spot1701","3"
4,"spot1702","3"
4,"spot1703","3"
4,"spot1704","3"
4,"spot1705","3"
4,"spot1706","3"
4,"spot1707","1"
4,"spot1708","3"
4,"spot1709","3"
4,"spot1710","1"
4,"spot1711","1"
4,"spot1712","1"
4,"spot1713","1"
4,"spot1714","3"
4,"spot1717","3"
4,"spot1718","3"
4,"spot1719","3"
4,"spot1720","3"
4,"spot1722","1"
4,"spot1725","0"
4,"spot1726","1"
4,"spot1727","1"
4,"spot1728","0"
4,"spot1729","1"
4,"spot1730","1"
4,"spot1731","1"
4,"spot1733","1"
4,"spot1735","1"
4,"spot1736","1"
4,"spot1737","1"
4,"spot1738","0"
4,"spot1740","0"
4,"spot1742","1"
4,"spot1744","1"
4,"spot1745","1"
4,"spot1746","0"
4,"spot1747","1"
4,"spot1748","1"
4,"spot1749","1"
4,"spot1750","1"
4,"spot1751","1"
4,"spot1752","1"
4,"spot1753","2"
4,"spot1754","1"
4,"spot1756","1"
4,"spot1757","0"
4,"spot1758","1"
4,"spot1759","0"
4,"spot1760","1"
4,"spot1761","0"
4,"spot1762","1"
4,"spot1763","1"
4,"spot1764","3"
4,"spot1765","0"
4,"spot1766","1"
4,"spot1767","0"
4,"spot1768","1"
4,"spot1769","3"
4,"spot1770","0"
4,"spot1771","3"
4,"spot1772","1"
4,"spot1774","0"
4,"spot1775","3"
4,"spot1776","1"
4,"spot1778","1"
4,"spot1779","0"
4,"spot1780","1"
4,"spot1781","0"
4,"spot1782","1"
4,"spot1783","1"
4,"spot1784","1"
4,"spot1785","0"
4,"spot1786","0"
4,"spot1787","1"
4,"spot1788","0"
4,"spot1789","1"
4,"spot1790","0"
4,"spot1791","0"
4,"spot1792","1"
4,"spot1793","1"
4,"spot1794","0"
4,"spot1795","1"
4,"spot1796","1"
4,"spot1798","1"
4,"spot1799","3"
4,"spot1800","1"
4,"spot1801","0"
4,"spot1802","3"
4,"spot1803","3"
4,"spot1804","0"
4,"spot1805","0"
4,"spot1806","1"
4,"spot1807","1"
4,"spot1808","1"
4,"spot1809","3"
4,"spot1810","1"
4,"spot1811","0"
4,"spot1812","0"
4,"spot1813","1"
4,"spot1815","1"
4,"spot1816","2"
4,"spot1817","2"
4,"spot1818","0"
4,"spot1819","1"
4,"spot1820","2"
4,"spot1821","0"
4,"spot1822","0"
4,"spot1824","1"
4,"spot1825","2"
4,"spot1828","0"
4,"spot1829","0"
4,"spot1830","0"
4,"spot1832","0"
4,"spot1833","0"
4,"spot1834","0"
4,"spot1836","0"
4,"spot1837","1"
4,"spot1838","0"
4,"spot1839","1"
4,"spot1840","0"
4,"spot1842","1"
4,"spot1843","0"
4,"spot1844","0"
4,"spot1845","2"
4,"spot1847","0"
4,"spot1848","2"
4,"spot1850","0"
4,"spot1852","0"
4,"spot1853","1"
4,"spot1854","2"
4,"spot1856","0"
4,"spot1857","0"
4,"spot1858","2"
4,"spot1859","0"
4,"spot1860","0"
4,"spot1861","0"
4,"spot1862","0"
4,"spot1863","1"
4,"spot1864","1"
4,"spot1865","0"
4,"spot1866","2"
4,"spot1867","0"
4,"spot1868","0"
4,"spot1869","0"
4,"spot1870","2"
4,"spot1871","2"
4,"spot1872","2"
4,"spot1873","0"
4,"spot1875","1"
4,"spot1879","0"
4,"spot1880","0"
4,"spot1881","0"
4,"spot1882","0"
4,"spot1886","2"
4,"spot1888","0"
4,"spot1889","1"
4,"spot1890","0"
4,"spot1891","0"
4,"spot1892","0"
4,"spot1893","0"
4,"spot1894","1"
4,"spot1895","0"
4,"spot1897","0"
4,"spot1898","0"
4,"spot1899","0"
4,"spot1900","0"
1,"spot401","0"
1,"spot402","1"
1,"spot403","0"
1,"spot404","0"
1,"spot405","2"
1,"spot406","2"
1,"spot407","0"
1,"spot408","2"
1,"spot409","0"
1,"spot410","0"
1,"spot411","1"
1,"spot412","2"
1,"spot413","0"
1,"spot414","0"
1,"spot415","2"
1,"spot416","0"
1,"spot417","0"
1,"spot418","0"
1,"spot419","1"
1,"spot420","0"
1,"spot421","1"
1,"spot422","0"
1,"spot423","0"
1,"spot424","0"
1,"spot425","1"
1,"spot426","2"
1,"spot427","0"
1,"spot428","2"
1,"spot429","0"
1,"spot430","1"
1,"spot431","0"
1,"spot432","1"
1,"spot433","0"
1,"spot434","1"
1,"spot435","0"
1,"spot436","0"
1,"spot437","0"
1,"spot438","0"
1,"spot439","0"
1,"spot440","0"
1,"spot441","2"
1,"spot442","2"
1,"spot443","0"
1,"spot444","0"
1,"spot445","1"
1,"spot446","0"
1,"spot447","0"
1,"spot448","0"
1,"spot449","2"
1,"spot450","1"
1,"spot451","0"
1,"spot452","0"
1,"spot453","0"
1,"spot454","1"
1,"spot455","0"
1,"spot456","0"
1,"spot457","1"
1,"spot458","2"
1,"spot459","1"
1,"spot460","0"
1,"spot461","0"
1,"spot462","0"
1,"spot463","2"
1,"spot464","1"
1,"spot465","0"
1,"spot466","1"
1,"spot467","0"
1,"spot468","0"
1,"spot469","0"
1,"spot470","0"
1,"spot471","3"
1,"spot472","0"
1,"spot473","0"
1,"spot474","0"
1,"spot475","2"
1,"spot476","0"
1,"spot477","1"
1,"spot478","0"
1,"spot479","0"
1,"spot480","0"
1,"spot481","0"
1,"spot482","0"
1,"spot483","1"
1,"spot484","1"
1,"spot485","0"
1,"spot486","2"
1,"spot487","1"
1,"spot488","0"
1,"spot489","2"
1,"spot490","2"
1,"spot491","0"
1,"spot492","2"
1,"spot493","2"
1,"spot494","1"
1,"spot495","0"
1,"spot496","1"
1,"spot497","0"
1,"spot498","0"
1,"spot499","2"
1,"spot500","2"
4,"spot1901","0"
4,"spot1902","0"
4,"spot1903","2"
4,"spot1904","1"
4,"spot1905","2"
4,"spot1906","2"
4,"spot1907","2"
4,"spot1908","2"
4,"spot1909","2"
4,"spot1910","2"
4,"spot1911","2"
4,"spot1912","0"
4,"spot1913","0"
4,"spot1914","2"
4,"spot1915","2"
4,"spot1916","1"
4,"spot1917","2"
4,"spot1918","2"
4,"spot1919","0"
4,"spot1921","2"
4,"spot1922","2"
4,"spot1923","0"
4,"spot1924","2"
4,"spot1925","2"
4,"spot1926","2"
4,"spot1927","2"
4,"spot1928","2"
4,"spot1933","2"
4,"spot1934","2"
4,"spot1935","2"
4,"spot1936","2"
4,"spot1937","0"
4,"spot1938","2"
4,"spot1939","2"
4,"spot1941","2"
4,"spot1942","2"
4,"spot1944","2"
4,"spot1945","2"
4,"spot1946","2"
4,"spot1947","2"
4,"spot1948","2"
4,"spot1949","2"
4,"spot1950","2"
4,"spot1951","2"
4,"spot1952","2"
4,"spot1953","2"
4,"spot1954","2"
4,"spot1956","0"
4,"spot1957","2"
4,"spot1958","2"
4,"spot1960","2"
4,"spot1961","2"
4,"spot1962","2"
4,"spot1963","2"
4,"spot1964","2"
4,"spot1965","2"
4,"spot1967","0"
4,"spot1968","0"
4,"spot1969","2"
4,"spot1971","0"
4,"spot1972","2"
4,"spot1974","0"
4,"spot1975","2"
4,"spot1976","2"
4,"spot1977","2"
4,"spot1978","2"
4,"spot1982","0"
4,"spot1983","2"
4,"spot1984","2"
4,"spot1985","2"
4,"spot1986","2"
4,"spot1987","2"
4,"spot1988","0"
4,"spot1989","2"
4,"spot1990","2"
4,"spot1992","0"
4,"spot1993","0"
4,"spot1996","0"
4,"spot1997","0"
4,"spot1998","2"
4,"spot1999","2"
4,"spot2000","2"
