V1,sample,spot_name,cluster
228,1,spot228_1,1
229,1,spot229_1,1
230,1,spot230_1,1
231,1,spot231_1,1
232,1,spot232_1,1
233,1,spot233_1,1
234,1,spot234_1,1
235,1,spot235_1,1
236,1,spot236_1,1
237,1,spot237_1,1
238,1,spot238_1,1
239,1,spot239_1,3
240,1,spot240_1,1
241,1,spot241_1,1
242,1,spot242_1,1
243,1,spot243_1,1
244,1,spot244_1,1
245,1,spot245_1,1
246,1,spot246_1,1
247,1,spot247_1,1
248,1,spot248_1,1
249,1,spot249_1,1
250,1,spot250_1,1
251,1,spot251_1,1
252,1,spot252_1,1
253,1,spot253_1,1
254,1,spot254_1,1
255,1,spot255_1,1
256,1,spot256_1,1
257,1,spot257_1,1
258,1,spot258_1,1
259,1,spot259_1,1
260,1,spot260_1,1
261,1,spot261_1,1
262,1,spot262_1,1
263,1,spot263_1,1
264,1,spot264_1,1
265,1,spot265_1,1
266,1,spot266_1,1
267,1,spot267_1,1
268,1,spot268_1,1
269,1,spot269_1,1
270,1,spot270_1,1
271,1,spot271_1,1
272,1,spot272_1,1
273,1,spot273_1,1
274,1,spot274_1,3
275,1,spot275_1,1
276,1,spot276_1,1
277,1,spot277_1,1
278,1,spot278_1,1
279,1,spot279_1,1
280,1,spot280_1,1
281,1,spot281_1,1
282,1,spot282_1,1
283,1,spot283_1,1
284,1,spot284_1,1
285,1,spot285_1,1
286,1,spot286_1,1
287,1,spot287_1,1
288,1,spot288_1,1
289,1,spot289_1,1
290,1,spot290_1,1
291,1,spot291_1,1
292,1,spot292_1,1
293,1,spot293_1,1
294,1,spot294_1,1
295,1,spot295_1,1
296,1,spot296_1,1
297,1,spot297_1,1
298,1,spot298_1,1
299,1,spot299_1,1
300,1,spot300_1,1
301,1,spot301_1,1
302,1,spot302_1,1
303,1,spot303_1,1
304,1,spot304_1,1
305,1,spot305_1,1
306,1,spot306_1,1
307,1,spot307_1,1
308,1,spot308_1,1
309,1,spot309_1,1
310,1,spot310_1,1
311,1,spot311_1,1
312,1,spot312_1,1
313,1,spot313_1,1
314,1,spot314_1,1
315,1,spot315_1,1
316,1,spot316_1,1
317,1,spot317_1,1
318,1,spot318_1,1
319,1,spot319_1,1
320,1,spot320_1,1
321,1,spot321_1,1
322,1,spot322_1,1
323,1,spot323_1,1
324,1,spot324_1,1
325,1,spot325_1,1
326,1,spot326_1,1
327,1,spot327_1,1
328,1,spot328_1,1
329,1,spot329_1,1
330,1,spot330_1,1
331,1,spot331_1,1
332,1,spot332_1,1
333,1,spot333_1,1
334,1,spot334_1,1
335,1,spot335_1,1
336,1,spot336_1,1
337,1,spot337_1,1
338,1,spot338_1,1
339,1,spot339_1,1
340,1,spot340_1,1
341,1,spot341_1,1
342,1,spot342_1,1
343,1,spot343_1,1
344,1,spot344_1,1
345,1,spot345_1,1
346,1,spot346_1,1
347,1,spot347_1,1
348,1,spot348_1,1
349,1,spot349_1,1
350,1,spot350_1,1
351,1,spot351_1,1
352,1,spot352_1,1
353,1,spot353_1,1
354,1,spot354_1,1
355,1,spot355_1,1
356,1,spot356_1,1
357,1,spot357_1,1
358,1,spot358_1,1
359,1,spot359_1,1
360,1,spot360_1,1
361,1,spot361_1,1
362,1,spot362_1,1
363,1,spot363_1,1
364,1,spot364_1,1
365,1,spot365_1,1
366,1,spot366_1,1
367,1,spot367_1,1
368,1,spot368_1,1
369,1,spot369_1,1
370,1,spot370_1,1
371,1,spot371_1,1
372,1,spot372_1,1
373,1,spot373_1,1
374,1,spot374_1,1
375,1,spot375_1,1
376,1,spot376_1,1
377,1,spot377_1,1
378,1,spot378_1,1
379,1,spot379_1,1
380,1,spot380_1,1
381,1,spot381_1,1
382,1,spot382_1,1
383,1,spot383_1,1
384,1,spot384_1,1
385,1,spot385_1,1
386,1,spot386_1,1
387,1,spot387_1,1
388,1,spot388_1,1
389,1,spot389_1,1
390,1,spot390_1,1
391,1,spot391_1,1
392,1,spot392_1,1
393,1,spot393_1,1
394,1,spot394_1,1
395,1,spot395_1,1
396,1,spot396_1,1
397,1,spot397_1,1
398,1,spot398_1,1
399,1,spot399_1,1
400,1,spot400_1,1
401,1,spot401_1,1
402,1,spot402_1,1
403,1,spot403_1,1
404,1,spot404_1,1
405,1,spot405_1,1
406,1,spot406_1,1
407,1,spot407_1,1
408,1,spot408_1,1
409,1,spot409_1,1
410,1,spot410_1,1
411,1,spot411_1,1
412,1,spot412_1,1
413,1,spot413_1,1
414,1,spot414_1,1
415,1,spot415_1,1
416,1,spot416_1,1
417,1,spot417_1,1
418,1,spot418_1,1
419,1,spot419_1,1
420,1,spot420_1,1
421,1,spot421_1,1
422,1,spot422_1,1
423,1,spot423_1,1
424,1,spot424_1,1
425,1,spot425_1,1
426,1,spot426_1,1
427,1,spot427_1,1
428,1,spot428_1,1
429,1,spot429_1,1
430,1,spot430_1,1
431,1,spot431_1,1
432,1,spot432_1,1
433,1,spot433_1,1
434,1,spot434_1,1
435,1,spot435_1,1
436,1,spot436_1,1
437,1,spot437_1,1
438,1,spot438_1,1
439,1,spot439_1,1
440,1,spot440_1,1
441,1,spot441_1,1
442,1,spot442_1,1
443,1,spot443_1,1
444,1,spot444_1,1
445,1,spot445_1,1
446,1,spot446_1,1
447,1,spot447_1,1
448,1,spot448_1,1
449,1,spot449_1,1
450,1,spot450_1,1
451,1,spot451_1,1
452,1,spot452_1,1
453,1,spot453_1,1
454,1,spot454_1,1
455,1,spot455_1,1
456,1,spot456_1,1
457,1,spot457_1,1
458,1,spot458_1,1
459,1,spot459_1,1
460,1,spot460_1,1
461,1,spot461_1,1
462,1,spot462_1,1
463,1,spot463_1,1
464,1,spot464_1,1
465,1,spot465_1,1
466,1,spot466_1,1
467,1,spot467_1,1
468,1,spot468_1,1
469,1,spot469_1,1
470,1,spot470_1,1
471,1,spot471_1,1
472,1,spot472_1,1
473,1,spot473_1,1
474,1,spot474_1,1
475,1,spot475_1,1
476,1,spot476_1,1
477,1,spot477_1,1
478,1,spot478_1,1
479,1,spot479_1,1
480,1,spot480_1,1
481,1,spot481_1,1
482,1,spot482_1,1
483,1,spot483_1,1
484,1,spot484_1,1
485,1,spot485_1,1
486,1,spot486_1,1
487,1,spot487_1,1
488,1,spot488_1,1
489,1,spot489_1,1
490,1,spot490_1,1
491,1,spot491_1,1
492,1,spot492_1,1
493,1,spot493_1,1
494,1,spot494_1,1
495,1,spot495_1,1
496,1,spot496_1,1
497,1,spot497_1,1
498,1,spot498_1,1
499,1,spot499_1,1
500,1,spot500_1,1
501,3,spot1001_3,3
502,3,spot1002_3,3
503,3,spot1003_3,3
504,3,spot1004_3,3
505,3,spot1005_3,3
506,3,spot1006_3,3
507,3,spot1007_3,3
508,3,spot1008_3,3
509,3,spot1009_3,3
510,3,spot1010_3,3
511,3,spot1011_3,3
512,3,spot1012_3,3
513,3,spot1013_3,3
514,3,spot1014_3,3
515,3,spot1015_3,3
516,3,spot1016_3,3
517,3,spot1017_3,3
518,3,spot1018_3,3
519,3,spot1019_3,3
520,3,spot1020_3,3
521,3,spot1021_3,3
522,3,spot1022_3,3
523,3,spot1023_3,3
524,3,spot1024_3,3
525,3,spot1025_3,3
526,3,spot1026_3,3
527,3,spot1027_3,3
528,3,spot1028_3,3
529,3,spot1029_3,3
530,3,spot1030_3,3
531,3,spot1031_3,3
532,3,spot1032_3,3
533,3,spot1033_3,3
534,3,spot1034_3,3
535,3,spot1035_3,3
536,3,spot1036_3,3
537,3,spot1037_3,3
538,3,spot1038_3,3
539,3,spot1039_3,3
540,3,spot1040_3,3
541,3,spot1041_3,3
542,3,spot1042_3,3
543,3,spot1043_3,3
544,3,spot1044_3,3
545,3,spot1045_3,3
546,3,spot1046_3,3
547,3,spot1047_3,3
548,3,spot1048_3,3
549,3,spot1049_3,2
550,3,spot1050_3,3
551,3,spot1051_3,3
552,3,spot1052_3,3
553,3,spot1053_3,3
554,3,spot1054_3,3
555,3,spot1055_3,3
556,3,spot1056_3,3
557,3,spot1057_3,3
558,3,spot1058_3,3
559,3,spot1059_3,3
560,3,spot1060_3,3
561,3,spot1061_3,3
562,3,spot1062_3,3
563,3,spot1063_3,3
564,3,spot1064_3,3
565,3,spot1065_3,3
566,3,spot1066_3,3
567,3,spot1067_3,3
568,3,spot1068_3,3
569,3,spot1069_3,3
570,3,spot1070_3,3
571,3,spot1071_3,3
572,3,spot1072_3,3
573,3,spot1073_3,3
574,3,spot1074_3,3
575,3,spot1075_3,3
576,3,spot1076_3,3
577,3,spot1077_3,3
578,3,spot1078_3,3
579,3,spot1079_3,3
580,3,spot1080_3,3
581,3,spot1081_3,3
582,3,spot1082_3,3
583,3,spot1083_3,3
584,3,spot1084_3,3
585,3,spot1085_3,3
586,3,spot1086_3,3
587,3,spot1087_3,3
588,3,spot1088_3,3
589,3,spot1089_3,3
590,3,spot1090_3,3
591,3,spot1091_3,3
592,3,spot1092_3,3
593,3,spot1093_3,2
594,3,spot1094_3,3
595,3,spot1095_3,3
596,3,spot1096_3,3
597,3,spot1097_3,3
598,3,spot1098_3,3
599,3,spot1099_3,3
600,3,spot1100_3,3
601,3,spot1101_3,2
602,3,spot1102_3,2
603,3,spot1103_3,2
604,3,spot1104_3,2
605,3,spot1105_3,2
606,3,spot1106_3,2
607,3,spot1107_3,2
608,3,spot1108_3,3
609,3,spot1109_3,2
610,3,spot1110_3,2
611,3,spot1111_3,2
612,3,spot1112_3,2
613,3,spot1113_3,2
614,3,spot1114_3,2
615,3,spot1115_3,2
616,3,spot1116_3,2
617,3,spot1117_3,2
618,3,spot1118_3,3
619,3,spot1119_3,2
620,3,spot1120_3,2
621,3,spot1121_3,2
622,3,spot1122_3,2
623,3,spot1123_3,2
624,3,spot1124_3,2
625,3,spot1125_3,2
626,3,spot1126_3,2
627,3,spot1127_3,2
628,3,spot1128_3,2
629,3,spot1129_3,2
630,3,spot1130_3,2
631,3,spot1131_3,2
632,3,spot1132_3,2
633,3,spot1133_3,2
634,3,spot1134_3,2
635,3,spot1135_3,2
636,3,spot1136_3,2
637,3,spot1137_3,3
638,3,spot1138_3,2
639,3,spot1139_3,2
640,3,spot1140_3,2
641,3,spot1141_3,2
642,3,spot1142_3,2
643,3,spot1143_3,2
644,3,spot1144_3,2
645,3,spot1145_3,2
646,3,spot1146_3,2
647,3,spot1147_3,2
648,3,spot1148_3,2
649,3,spot1149_3,2
650,3,spot1150_3,2
651,3,spot1151_3,2
652,3,spot1152_3,2
653,3,spot1153_3,3
654,3,spot1154_3,2
655,3,spot1155_3,2
656,3,spot1156_3,2
657,3,spot1157_3,2
658,3,spot1158_3,2
659,3,spot1159_3,2
660,3,spot1160_3,3
661,3,spot1161_3,2
662,3,spot1162_3,2
663,3,spot1163_3,2
664,3,spot1164_3,2
665,3,spot1165_3,2
666,3,spot1166_3,2
667,3,spot1167_3,2
668,3,spot1168_3,2
669,3,spot1169_3,2
670,3,spot1170_3,2
671,3,spot1171_3,2
672,3,spot1172_3,2
673,3,spot1173_3,2
674,3,spot1174_3,2
675,3,spot1175_3,2
676,3,spot1176_3,2
677,3,spot1177_3,2
678,3,spot1178_3,2
679,3,spot1179_3,2
680,3,spot1180_3,2
681,3,spot1181_3,2
682,3,spot1182_3,2
683,3,spot1183_3,2
684,3,spot1184_3,3
685,3,spot1185_3,2
686,3,spot1186_3,2
687,3,spot1187_3,2
688,3,spot1188_3,2
689,3,spot1189_3,2
690,3,spot1190_3,2
691,3,spot1191_3,2
692,3,spot1192_3,2
693,3,spot1193_3,2
694,3,spot1194_3,2
695,3,spot1195_3,2
696,3,spot1196_3,2
697,3,spot1197_3,2
698,3,spot1198_3,2
699,3,spot1199_3,2
700,3,spot1200_3,2
701,3,spot1201_3,2
702,3,spot1202_3,2
703,3,spot1203_3,2
704,3,spot1204_3,2
705,3,spot1205_3,2
706,3,spot1206_3,2
707,3,spot1207_3,2
708,3,spot1208_3,2
709,3,spot1209_3,2
710,3,spot1210_3,2
711,3,spot1211_3,2
712,3,spot1212_3,2
713,3,spot1213_3,2
714,3,spot1214_3,2
715,3,spot1215_3,2
716,3,spot1216_3,2
717,3,spot1217_3,2
718,3,spot1218_3,2
719,3,spot1219_3,2
720,3,spot1220_3,2
721,3,spot1221_3,2
722,3,spot1222_3,2
723,3,spot1223_3,2
724,3,spot1224_3,2
725,3,spot1225_3,2
726,3,spot1226_3,2
727,3,spot1227_3,2
728,3,spot1228_3,2
729,3,spot1229_3,2
730,3,spot1230_3,2
731,3,spot1231_3,2
732,3,spot1232_3,2
733,3,spot1233_3,2
734,3,spot1234_3,2
735,3,spot1235_3,2
736,3,spot1236_3,2
737,3,spot1237_3,2
738,3,spot1238_3,2
739,3,spot1239_3,2
740,3,spot1240_3,2
741,3,spot1241_3,2
742,3,spot1242_3,2
743,3,spot1243_3,2
744,3,spot1244_3,2
745,3,spot1245_3,2
746,3,spot1246_3,2
747,3,spot1247_3,2
748,3,spot1248_3,2
749,3,spot1249_3,2
750,3,spot1250_3,2
751,3,spot1251_3,2
752,3,spot1252_3,2
753,3,spot1253_3,2
754,3,spot1254_3,2
755,3,spot1255_3,2
756,3,spot1256_3,2
757,3,spot1257_3,2
758,3,spot1258_3,2
759,3,spot1259_3,2
760,3,spot1260_3,2
761,3,spot1261_3,2
762,3,spot1262_3,2
763,3,spot1263_3,2
764,3,spot1264_3,2
765,3,spot1265_3,2
766,3,spot1266_3,2
767,3,spot1267_3,2
768,3,spot1268_3,2
769,3,spot1269_3,2
770,3,spot1270_3,2
771,3,spot1271_3,2
772,3,spot1272_3,2
773,3,spot1273_3,2
774,3,spot1274_3,2
775,3,spot1275_3,2
776,3,spot1276_3,2
777,3,spot1277_3,2
778,3,spot1278_3,2
779,3,spot1279_3,2
780,3,spot1280_3,2
781,3,spot1281_3,2
782,3,spot1282_3,2
783,3,spot1283_3,2
784,3,spot1284_3,2
785,3,spot1285_3,2
786,3,spot1286_3,2
787,3,spot1287_3,2
788,3,spot1288_3,2
789,3,spot1289_3,2
790,3,spot1290_3,2
791,3,spot1291_3,2
792,3,spot1292_3,2
793,3,spot1293_3,2
794,3,spot1294_3,2
795,3,spot1295_3,2
796,3,spot1296_3,2
797,3,spot1297_3,2
798,3,spot1298_3,2
799,3,spot1299_3,2
800,3,spot1300_3,2
801,3,spot1301_3,2
802,3,spot1302_3,2
803,3,spot1303_3,2
804,3,spot1304_3,2
805,3,spot1305_3,2
806,3,spot1306_3,2
807,3,spot1307_3,2
808,3,spot1308_3,2
809,3,spot1309_3,2
810,3,spot1310_3,2
811,3,spot1311_3,2
812,3,spot1312_3,2
813,3,spot1313_3,2
814,3,spot1314_3,2
815,3,spot1315_3,2
816,3,spot1316_3,2
817,3,spot1317_3,2
818,3,spot1318_3,2
819,3,spot1319_3,2
820,3,spot1320_3,2
821,3,spot1321_3,2
822,3,spot1322_3,2
823,3,spot1323_3,2
824,3,spot1324_3,2
825,3,spot1325_3,2
826,3,spot1326_3,2
827,3,spot1327_3,2
828,3,spot1328_3,2
829,3,spot1329_3,2
830,3,spot1330_3,2
831,3,spot1331_3,2
832,3,spot1332_3,2
833,3,spot1333_3,2
834,3,spot1334_3,2
835,3,spot1335_3,2
836,3,spot1336_3,2
837,3,spot1337_3,2
838,3,spot1338_3,2
839,3,spot1339_3,2
840,3,spot1340_3,2
841,3,spot1341_3,2
842,3,spot1342_3,2
843,3,spot1343_3,2
844,3,spot1344_3,2
845,3,spot1345_3,2
846,3,spot1346_3,2
847,3,spot1347_3,2
848,3,spot1348_3,2
849,3,spot1349_3,2
850,3,spot1350_3,2
851,3,spot1351_3,2
852,3,spot1352_3,2
853,3,spot1353_3,2
854,3,spot1354_3,2
855,3,spot1355_3,2
856,3,spot1356_3,2
857,3,spot1357_3,2
858,3,spot1358_3,2
859,3,spot1359_3,2
860,3,spot1360_3,2
861,3,spot1361_3,2
862,3,spot1362_3,2
863,3,spot1363_3,2
864,3,spot1364_3,2
865,3,spot1365_3,2
866,3,spot1366_3,2
867,3,spot1367_3,2
868,3,spot1368_3,2
869,3,spot1369_3,2
870,3,spot1370_3,2
871,3,spot1371_3,2
872,3,spot1372_3,2
873,3,spot1373_3,2
874,3,spot1374_3,2
875,3,spot1375_3,2
876,3,spot1376_3,2
877,3,spot1377_3,2
878,3,spot1378_3,2
879,3,spot1379_3,2
880,3,spot1380_3,2
881,3,spot1381_3,2
882,3,spot1382_3,2
883,3,spot1383_3,2
884,3,spot1384_3,2
885,3,spot1385_3,2
886,3,spot1386_3,2
887,3,spot1387_3,2
888,3,spot1388_3,2
889,3,spot1389_3,2
890,3,spot1390_3,2
891,3,spot1391_3,2
892,3,spot1392_3,2
893,3,spot1393_3,2
894,3,spot1394_3,2
895,3,spot1395_3,2
896,3,spot1396_3,2
897,3,spot1397_3,2
898,3,spot1398_3,2
899,3,spot1399_3,2
900,3,spot1400_3,2
901,4,spot1501_4,3
902,4,spot1502_4,3
903,4,spot1503_4,3
904,4,spot1505_4,3
905,4,spot1506_4,3
906,4,spot1507_4,3
907,4,spot1508_4,3
908,4,spot1509_4,3
909,4,spot1510_4,3
910,4,spot1511_4,4
911,4,spot1512_4,3
912,4,spot1513_4,3
913,4,spot1514_4,3
914,4,spot1515_4,3
915,4,spot1516_4,3
916,4,spot1517_4,3
917,4,spot1518_4,3
918,4,spot1523_4,3
919,4,spot1524_4,3
920,4,spot1525_4,3
921,4,spot1526_4,3
922,4,spot1528_4,3
923,4,spot1529_4,3
924,4,spot1531_4,3
925,4,spot1532_4,3
926,4,spot1533_4,3
927,4,spot1534_4,3
928,4,spot1535_4,3
929,4,spot1536_4,3
930,4,spot1537_4,3
931,4,spot1538_4,3
932,4,spot1539_4,3
933,4,spot1540_4,3
934,4,spot1541_4,3
935,4,spot1542_4,3
936,4,spot1544_4,3
937,4,spot1545_4,3
938,4,spot1546_4,3
939,4,spot1547_4,3
940,4,spot1548_4,3
941,4,spot1550_4,3
942,4,spot1551_4,3
943,4,spot1552_4,3
944,4,spot1553_4,3
945,4,spot1554_4,3
946,4,spot1555_4,3
947,4,spot1556_4,3
948,4,spot1557_4,3
949,4,spot1558_4,3
950,4,spot1559_4,3
951,4,spot1560_4,3
952,4,spot1561_4,3
953,4,spot1562_4,3
954,4,spot1564_4,3
955,4,spot1565_4,3
956,4,spot1567_4,3
957,4,spot1568_4,3
958,4,spot1569_4,3
959,4,spot1570_4,3
960,4,spot1571_4,3
961,4,spot1572_4,3
962,4,spot1573_4,3
963,4,spot1574_4,3
964,4,spot1575_4,3
965,4,spot1576_4,3
966,4,spot1578_4,3
967,4,spot1579_4,3
968,4,spot1582_4,3
969,4,spot1583_4,3
970,4,spot1585_4,3
971,4,spot1586_4,3
972,4,spot1587_4,3
973,4,spot1589_4,3
974,4,spot1590_4,3
975,4,spot1593_4,3
976,4,spot1594_4,3
977,4,spot1595_4,3
978,4,spot1596_4,3
979,4,spot1597_4,3
980,4,spot1598_4,3
981,4,spot1601_4,4
982,4,spot1603_4,4
983,4,spot1605_4,4
984,4,spot1607_4,4
985,4,spot1608_4,4
986,4,spot1609_4,4
987,4,spot1610_4,4
988,4,spot1611_4,4
989,4,spot1612_4,4
990,4,spot1613_4,4
991,4,spot1614_4,4
992,4,spot1615_4,4
993,4,spot1616_4,4
994,4,spot1617_4,4
995,4,spot1619_4,4
996,4,spot1621_4,4
997,4,spot1622_4,4
998,4,spot1623_4,4
999,4,spot1624_4,4
1000,4,spot1626_4,4
1001,4,spot1627_4,4
1002,4,spot1628_4,4
1003,4,spot1629_4,4
1004,4,spot1630_4,4
1005,4,spot1631_4,4
1006,4,spot1632_4,4
1007,4,spot1633_4,4
1008,4,spot1635_4,4
1009,4,spot1636_4,4
1010,4,spot1637_4,4
1011,4,spot1638_4,4
1012,4,spot1639_4,4
1013,4,spot1640_4,4
1014,4,spot1641_4,4
1015,4,spot1642_4,4
1016,4,spot1643_4,4
1017,4,spot1644_4,4
1018,4,spot1645_4,4
1019,4,spot1646_4,4
1020,4,spot1648_4,4
1021,4,spot1649_4,4
1022,4,spot1650_4,4
1023,4,spot1651_4,4
1024,4,spot1652_4,4
1025,4,spot1653_4,4
1026,4,spot1654_4,4
1027,4,spot1655_4,4
1028,4,spot1656_4,4
1029,4,spot1657_4,4
1030,4,spot1658_4,4
1031,4,spot1659_4,4
1032,4,spot1660_4,4
1033,4,spot1662_4,4
1034,4,spot1663_4,4
1035,4,spot1664_4,4
1036,4,spot1665_4,4
1037,4,spot1666_4,4
1038,4,spot1667_4,4
1039,4,spot1668_4,4
1040,4,spot1669_4,4
1041,4,spot1670_4,4
1042,4,spot1672_4,4
1043,4,spot1674_4,4
1044,4,spot1675_4,4
1045,4,spot1676_4,4
1046,4,spot1677_4,4
1047,4,spot1678_4,4
1048,4,spot1679_4,4
1049,4,spot1680_4,4
1050,4,spot1681_4,4
1051,4,spot1683_4,4
1052,4,spot1684_4,4
1053,4,spot1685_4,4
1054,4,spot1686_4,4
1055,4,spot1687_4,4
1056,4,spot1688_4,4
1057,4,spot1689_4,4
1058,4,spot1690_4,4
1059,4,spot1691_4,4
1060,4,spot1692_4,4
1061,4,spot1693_4,4
1062,4,spot1694_4,4
1063,4,spot1696_4,4
1064,4,spot1697_4,4
1065,4,spot1698_4,4
1066,4,spot1699_4,4
1067,4,spot1700_4,4
1068,4,spot1701_4,4
1069,4,spot1704_4,4
1070,4,spot1705_4,4
1071,4,spot1707_4,4
1072,4,spot1710_4,4
1073,4,spot1711_4,4
1074,4,spot1712_4,4
1075,4,spot1713_4,4
1076,4,spot1714_4,4
1077,4,spot1715_4,4
1078,4,spot1716_4,4
1079,4,spot1717_4,4
1080,4,spot1718_4,4
1081,4,spot1721_4,4
1082,4,spot1722_4,4
1083,4,spot1723_4,4
1084,4,spot1724_4,4
1085,4,spot1725_4,4
1086,4,spot1728_4,4
1087,4,spot1729_4,4
1088,4,spot1731_4,4
1089,4,spot1732_4,4
1090,4,spot1734_4,4
1091,4,spot1735_4,4
1092,4,spot1736_4,4
1093,4,spot1737_4,4
1094,4,spot1738_4,4
1095,4,spot1739_4,4
1096,4,spot1742_4,4
1097,4,spot1743_4,4
1098,4,spot1744_4,4
1099,4,spot1745_4,4
1100,4,spot1746_4,4
1101,4,spot1747_4,4
1102,4,spot1749_4,4
1103,4,spot1750_4,4
1104,4,spot1752_4,4
