V1,sample,spot_name,cluster
131,1,spot131_1,3
132,1,spot132_1,2
133,1,spot133_1,2
134,1,spot134_1,2
135,1,spot135_1,4
136,1,spot136_1,3
137,1,spot137_1,3
138,1,spot138_1,4
139,1,spot139_1,2
140,1,spot140_1,2
141,1,spot141_1,2
142,1,spot142_1,2
143,1,spot143_1,2
144,1,spot144_1,2
145,1,spot145_1,2
146,1,spot146_1,4
147,1,spot147_1,3
148,1,spot148_1,2
149,1,spot149_1,3
150,1,spot150_1,2
151,1,spot151_1,2
152,1,spot152_1,2
153,1,spot153_1,2
154,1,spot154_1,2
155,1,spot155_1,2
156,1,spot156_1,3
157,1,spot157_1,4
158,1,spot158_1,2
159,1,spot159_1,4
160,1,spot160_1,2
161,1,spot161_1,2
162,1,spot162_1,3
163,1,spot163_1,2
164,1,spot164_1,2
165,1,spot165_1,4
166,1,spot166_1,2
167,1,spot167_1,2
168,1,spot168_1,4
169,1,spot169_1,2
170,1,spot170_1,2
171,1,spot171_1,2
172,1,spot172_1,2
173,1,spot173_1,2
174,1,spot174_1,2
175,1,spot175_1,2
176,1,spot176_1,3
177,1,spot177_1,2
178,1,spot178_1,2
179,1,spot179_1,4
180,1,spot180_1,3
181,1,spot181_1,2
182,1,spot182_1,3
183,1,spot183_1,3
184,1,spot184_1,3
185,1,spot185_1,3
186,1,spot186_1,2
187,1,spot187_1,3
188,1,spot188_1,3
189,1,spot189_1,2
190,1,spot190_1,4
191,1,spot191_1,3
192,1,spot192_1,2
193,1,spot193_1,2
194,1,spot194_1,3
195,1,spot195_1,2
196,1,spot196_1,2
197,1,spot197_1,2
198,1,spot198_1,2
199,1,spot199_1,2
200,1,spot200_1,2
201,1,spot201_1,4
202,1,spot202_1,2
203,1,spot203_1,2
204,1,spot204_1,2
205,1,spot205_1,3
206,1,spot206_1,3
207,1,spot207_1,2
208,1,spot208_1,2
209,1,spot209_1,2
210,1,spot210_1,3
211,1,spot211_1,2
212,1,spot212_1,4
213,1,spot213_1,2
214,1,spot214_1,2
215,1,spot215_1,2
216,1,spot216_1,3
217,1,spot217_1,2
218,1,spot218_1,2
219,1,spot219_1,2
220,1,spot220_1,2
221,1,spot221_1,2
222,1,spot222_1,4
223,1,spot223_1,4
224,1,spot224_1,4
225,1,spot225_1,3
226,1,spot226_1,2
227,1,spot227_1,2
228,1,spot228_1,3
229,1,spot229_1,2
230,1,spot230_1,2
231,1,spot231_1,2
232,1,spot232_1,3
233,1,spot233_1,3
234,1,spot234_1,3
235,1,spot235_1,4
236,1,spot236_1,3
237,1,spot237_1,2
238,1,spot238_1,3
239,1,spot239_1,2
240,1,spot240_1,2
241,1,spot241_1,2
242,1,spot242_1,2
243,1,spot243_1,2
244,1,spot244_1,2
245,1,spot245_1,2
246,1,spot246_1,4
247,1,spot247_1,2
248,1,spot248_1,2
249,1,spot249_1,2
250,1,spot250_1,2
251,1,spot251_1,2
252,1,spot252_1,3
253,1,spot253_1,3
254,1,spot254_1,2
255,1,spot255_1,2
256,1,spot256_1,2
257,1,spot257_1,4
258,1,spot258_1,2
259,1,spot259_1,2
260,1,spot260_1,3
261,1,spot261_1,2
262,1,spot262_1,2
263,1,spot263_1,2
264,1,spot264_1,2
265,1,spot265_1,2
266,1,spot266_1,2
267,1,spot267_1,2
268,1,spot268_1,4
269,1,spot269_1,3
270,1,spot270_1,4
271,1,spot271_1,2
272,1,spot272_1,2
273,1,spot273_1,2
274,1,spot274_1,1
275,1,spot275_1,2
276,1,spot276_1,2
277,1,spot277_1,4
278,1,spot278_1,3
279,1,spot279_1,4
280,1,spot280_1,3
281,1,spot281_1,2
282,1,spot282_1,2
283,1,spot283_1,2
284,1,spot284_1,2
285,1,spot285_1,3
286,1,spot286_1,2
287,1,spot287_1,2
288,1,spot288_1,2
289,1,spot289_1,2
290,1,spot290_1,4
291,1,spot291_1,2
292,1,spot292_1,2
293,1,spot293_1,2
294,1,spot294_1,2
295,1,spot295_1,2
296,1,spot296_1,2
297,1,spot297_1,3
298,1,spot298_1,3
299,1,spot299_1,2
300,1,spot300_1,3
301,1,spot301_1,4
302,1,spot302_1,2
303,1,spot303_1,3
304,1,spot304_1,3
305,1,spot305_1,2
306,1,spot306_1,2
307,1,spot307_1,2
308,1,spot308_1,2
309,1,spot309_1,2
310,1,spot310_1,1
311,1,spot311_1,1
312,1,spot312_1,4
313,1,spot313_1,1
314,1,spot314_1,2
315,1,spot315_1,3
316,1,spot316_1,3
317,1,spot317_1,2
318,1,spot318_1,2
319,1,spot319_1,3
320,1,spot320_1,2
321,1,spot321_1,2
322,1,spot322_1,2
323,1,spot323_1,4
324,1,spot324_1,2
325,1,spot325_1,2
326,1,spot326_1,3
327,1,spot327_1,3
328,1,spot328_1,2
329,1,spot329_1,2
330,1,spot330_1,2
331,1,spot331_1,4
332,1,spot332_1,3
333,1,spot333_1,3
334,1,spot334_1,4
335,1,spot335_1,4
336,1,spot336_1,2
337,1,spot337_1,4
338,1,spot338_1,4
339,1,spot339_1,4
340,1,spot340_1,4
341,1,spot341_1,4
342,1,spot342_1,4
343,1,spot343_1,4
344,1,spot344_1,4
345,1,spot345_1,4
346,1,spot346_1,4
347,1,spot347_1,4
348,1,spot348_1,4
349,1,spot349_1,4
350,1,spot350_1,4
351,1,spot351_1,4
352,1,spot352_1,4
353,1,spot353_1,4
354,1,spot354_1,4
355,1,spot355_1,4
356,1,spot356_1,4
357,1,spot357_1,4
358,1,spot358_1,4
359,1,spot359_1,4
360,1,spot360_1,4
361,1,spot361_1,4
362,1,spot362_1,4
363,1,spot363_1,4
364,1,spot364_1,4
365,1,spot365_1,4
366,1,spot366_1,4
367,1,spot367_1,4
368,1,spot368_1,4
369,1,spot369_1,4
370,1,spot370_1,4
371,1,spot371_1,4
372,1,spot372_1,4
373,1,spot373_1,4
374,1,spot374_1,4
375,1,spot375_1,4
376,1,spot376_1,4
377,1,spot377_1,4
378,1,spot378_1,4
379,1,spot379_1,4
380,1,spot380_1,4
381,1,spot381_1,4
382,1,spot382_1,4
383,1,spot383_1,4
384,1,spot384_1,4
385,1,spot385_1,4
386,1,spot386_1,4
387,1,spot387_1,4
388,1,spot388_1,4
389,1,spot389_1,4
390,1,spot390_1,4
391,1,spot391_1,4
392,1,spot392_1,4
393,1,spot393_1,4
394,1,spot394_1,4
395,1,spot395_1,4
396,1,spot396_1,4
397,1,spot397_1,4
398,1,spot398_1,4
399,1,spot399_1,4
400,1,spot400_1,4
401,1,spot401_1,4
402,1,spot402_1,4
403,1,spot403_1,4
404,1,spot404_1,4
405,1,spot405_1,4
406,1,spot406_1,4
407,1,spot407_1,4
408,1,spot408_1,4
409,1,spot409_1,4
410,1,spot410_1,4
411,1,spot411_1,4
412,1,spot412_1,4
413,1,spot413_1,4
414,1,spot414_1,4
415,1,spot415_1,4
416,1,spot416_1,4
417,1,spot417_1,4
418,1,spot418_1,4
419,1,spot419_1,4
420,1,spot420_1,4
421,1,spot421_1,4
422,1,spot422_1,4
423,1,spot423_1,4
424,1,spot424_1,4
425,1,spot425_1,4
426,1,spot426_1,4
427,1,spot427_1,4
428,1,spot428_1,4
429,1,spot429_1,4
430,1,spot430_1,4
431,1,spot431_1,4
432,1,spot432_1,4
433,1,spot433_1,4
434,1,spot434_1,4
435,1,spot435_1,4
436,1,spot436_1,4
437,1,spot437_1,4
438,1,spot438_1,4
439,1,spot439_1,4
440,1,spot440_1,4
441,1,spot441_1,4
442,1,spot442_1,4
443,1,spot443_1,4
444,1,spot444_1,4
445,1,spot445_1,4
446,1,spot446_1,4
447,1,spot447_1,4
448,1,spot448_1,4
449,1,spot449_1,4
450,1,spot450_1,4
451,1,spot451_1,4
452,1,spot452_1,4
453,1,spot453_1,4
454,1,spot454_1,4
455,1,spot455_1,4
456,1,spot456_1,4
457,1,spot457_1,4
458,1,spot458_1,4
459,1,spot459_1,4
460,1,spot460_1,4
461,1,spot461_1,4
462,1,spot462_1,4
463,1,spot463_1,4
464,1,spot464_1,4
465,1,spot465_1,4
466,1,spot466_1,4
467,1,spot467_1,4
468,1,spot468_1,4
469,1,spot469_1,4
470,1,spot470_1,4
471,1,spot471_1,4
472,1,spot472_1,4
473,1,spot473_1,4
474,1,spot474_1,4
475,1,spot475_1,4
476,1,spot476_1,4
477,1,spot477_1,4
478,1,spot478_1,4
479,1,spot479_1,4
480,1,spot480_1,4
481,1,spot481_1,4
482,1,spot482_1,4
483,1,spot483_1,4
484,1,spot484_1,4
485,1,spot485_1,4
486,1,spot486_1,4
487,1,spot487_1,4
488,1,spot488_1,4
489,1,spot489_1,4
490,1,spot490_1,4
491,1,spot491_1,4
492,1,spot492_1,4
493,1,spot493_1,4
494,1,spot494_1,4
495,1,spot495_1,4
496,1,spot496_1,4
497,1,spot497_1,4
498,1,spot498_1,4
499,1,spot499_1,4
500,1,spot500_1,4
501,2,spot501_2,4
502,2,spot502_2,4
503,2,spot503_2,4
504,2,spot504_2,1
505,2,spot505_2,1
506,2,spot506_2,1
507,2,spot507_2,1
508,2,spot508_2,1
509,2,spot509_2,1
510,2,spot510_2,1
511,2,spot511_2,1
512,2,spot512_2,1
513,2,spot513_2,4
514,2,spot514_2,1
515,2,spot515_2,1
516,2,spot516_2,1
517,2,spot517_2,1
518,2,spot518_2,1
519,2,spot519_2,1
520,2,spot520_2,1
521,2,spot521_2,1
522,2,spot522_2,1
523,2,spot523_2,1
524,2,spot524_2,4
525,2,spot525_2,1
526,2,spot526_2,1
527,2,spot527_2,1
528,2,spot528_2,1
529,2,spot529_2,1
530,2,spot530_2,1
531,2,spot531_2,1
532,2,spot532_2,1
533,2,spot533_2,1
534,2,spot534_2,1
535,2,spot535_2,4
536,2,spot536_2,1
537,2,spot537_2,1
538,2,spot538_2,1
539,2,spot539_2,1
540,2,spot540_2,1
541,2,spot541_2,1
542,2,spot542_2,1
543,2,spot543_2,1
544,2,spot544_2,1
545,2,spot545_2,1
546,2,spot546_2,4
547,2,spot547_2,1
548,2,spot548_2,1
549,2,spot549_2,1
550,2,spot550_2,1
551,2,spot551_2,1
552,2,spot552_2,1
553,2,spot553_2,1
554,2,spot554_2,1
555,2,spot555_2,1
556,2,spot556_2,1
557,2,spot557_2,4
558,2,spot558_2,1
559,2,spot559_2,1
560,2,spot560_2,1
561,2,spot561_2,1
562,2,spot562_2,1
563,2,spot563_2,1
564,2,spot564_2,1
565,2,spot565_2,1
566,2,spot566_2,4
567,2,spot567_2,1
568,2,spot568_2,4
569,2,spot569_2,1
570,2,spot570_2,1
571,2,spot571_2,1
572,2,spot572_2,1
573,2,spot573_2,1
574,2,spot574_2,1
575,2,spot575_2,1
576,2,spot576_2,1
577,2,spot577_2,1
578,2,spot578_2,1
579,2,spot579_2,4
580,2,spot580_2,1
581,2,spot581_2,1
582,2,spot582_2,1
583,2,spot583_2,1
584,2,spot584_2,1
585,2,spot585_2,1
586,2,spot586_2,1
587,2,spot587_2,1
588,2,spot588_2,1
589,2,spot589_2,1
590,2,spot590_2,4
591,2,spot591_2,1
592,2,spot592_2,1
593,2,spot593_2,1
594,2,spot594_2,1
595,2,spot595_2,1
596,2,spot596_2,1
597,2,spot597_2,1
598,2,spot598_2,1
599,2,spot599_2,1
600,2,spot600_2,1
601,2,spot601_2,4
602,2,spot602_2,1
603,2,spot603_2,1
604,2,spot604_2,1
605,2,spot605_2,1
606,2,spot606_2,1
607,2,spot607_2,1
608,2,spot608_2,1
609,2,spot609_2,2
610,2,spot610_2,1
611,2,spot611_2,1
612,2,spot612_2,4
613,2,spot613_2,4
614,2,spot614_2,1
615,2,spot615_2,3
616,2,spot616_2,3
617,2,spot617_2,2
618,2,spot618_2,2
619,2,spot619_2,2
620,2,spot620_2,2
621,2,spot621_2,2
622,2,spot622_2,2
623,2,spot623_2,2
624,2,spot624_2,4
625,2,spot625_2,2
626,2,spot626_2,2
627,2,spot627_2,2
628,2,spot628_2,2
629,2,spot629_2,3
630,2,spot630_2,3
631,2,spot631_2,3
632,2,spot632_2,2
633,2,spot633_2,2
634,2,spot634_2,2
635,2,spot635_2,4
636,2,spot636_2,3
637,2,spot637_2,3
638,2,spot638_2,4
639,2,spot639_2,2
640,2,spot640_2,2
641,2,spot641_2,2
642,2,spot642_2,2
643,2,spot643_2,2
644,2,spot644_2,2
645,2,spot645_2,2
646,2,spot646_2,4
647,2,spot647_2,3
648,2,spot648_2,2
649,2,spot649_2,3
650,2,spot650_2,2
651,2,spot651_2,2
652,2,spot652_2,2
653,2,spot653_2,2
654,2,spot654_2,2
655,2,spot655_2,2
656,2,spot656_2,3
657,2,spot657_2,4
658,2,spot658_2,2
659,2,spot659_2,4
660,2,spot660_2,2
661,2,spot661_2,2
662,2,spot662_2,3
663,2,spot663_2,2
664,2,spot664_2,2
665,2,spot665_2,4
666,2,spot666_2,2
667,2,spot667_2,2
668,2,spot668_2,4
669,2,spot669_2,2
670,2,spot670_2,2
671,2,spot671_2,2
672,2,spot672_2,2
673,2,spot673_2,2
674,2,spot674_2,2
675,2,spot675_2,2
676,2,spot676_2,3
677,2,spot677_2,2
678,2,spot678_2,2
679,2,spot679_2,4
680,2,spot680_2,3
681,2,spot681_2,2
682,2,spot682_2,3
683,2,spot683_2,3
684,2,spot684_2,3
685,2,spot685_2,3
686,2,spot686_2,2
687,2,spot687_2,3
688,2,spot688_2,3
689,2,spot689_2,2
690,2,spot690_2,4
691,2,spot691_2,3
692,2,spot692_2,2
693,2,spot693_2,2
694,2,spot694_2,3
695,2,spot695_2,2
696,2,spot696_2,2
697,2,spot697_2,2
698,2,spot698_2,2
699,2,spot699_2,2
700,2,spot700_2,2
701,2,spot701_2,4
702,2,spot702_2,2
703,2,spot703_2,2
704,2,spot704_2,2
705,2,spot705_2,3
706,2,spot706_2,3
707,2,spot707_2,2
708,2,spot708_2,2
709,2,spot709_2,2
710,2,spot710_2,3
711,2,spot711_2,2
712,2,spot712_2,4
713,2,spot713_2,2
714,2,spot714_2,2
715,2,spot715_2,2
716,2,spot716_2,3
717,2,spot717_2,2
718,2,spot718_2,2
719,2,spot719_2,2
720,2,spot720_2,2
721,2,spot721_2,2
722,2,spot722_2,4
723,2,spot723_2,4
724,2,spot724_2,4
725,2,spot725_2,3
726,2,spot726_2,2
727,2,spot727_2,2
728,2,spot728_2,3
729,2,spot729_2,2
730,2,spot730_2,2
731,2,spot731_2,2
732,2,spot732_2,3
733,2,spot733_2,3
734,2,spot734_2,3
735,2,spot735_2,4
736,2,spot736_2,3
737,2,spot737_2,2
738,2,spot738_2,3
739,2,spot739_2,2
740,2,spot740_2,2
741,2,spot741_2,2
742,2,spot742_2,2
743,2,spot743_2,2
744,2,spot744_2,2
745,2,spot745_2,2
746,2,spot746_2,4
747,2,spot747_2,2
748,2,spot748_2,2
749,2,spot749_2,2
750,2,spot750_2,2
751,2,spot751_2,2
752,2,spot752_2,3
753,2,spot753_2,3
754,2,spot754_2,2
755,2,spot755_2,2
756,2,spot756_2,2
757,2,spot757_2,4
758,2,spot758_2,2
759,2,spot759_2,2
760,2,spot760_2,3
761,2,spot761_2,2
762,2,spot762_2,2
763,2,spot763_2,2
764,2,spot764_2,2
765,2,spot765_2,2
766,2,spot766_2,2
767,2,spot767_2,2
768,2,spot768_2,4
769,2,spot769_2,3
770,2,spot770_2,4
771,2,spot771_2,2
772,2,spot772_2,2
773,2,spot773_2,2
774,2,spot774_2,1
775,2,spot775_2,2
776,2,spot776_2,2
777,2,spot777_2,4
778,2,spot778_2,3
779,2,spot779_2,4
780,2,spot780_2,3
781,2,spot781_2,2
782,2,spot782_2,2
783,2,spot783_2,2
784,2,spot784_2,2
785,2,spot785_2,3
786,2,spot786_2,2
787,2,spot787_2,2
788,2,spot788_2,2
789,2,spot789_2,2
790,2,spot790_2,4
791,2,spot791_2,2
792,2,spot792_2,2
793,2,spot793_2,2
794,2,spot794_2,2
795,2,spot795_2,2
796,2,spot796_2,2
797,2,spot797_2,3
798,2,spot798_2,3
799,2,spot799_2,2
800,2,spot800_2,3
801,2,spot801_2,4
802,2,spot802_2,2
803,2,spot803_2,2
804,2,spot804_2,3
805,2,spot805_2,2
806,2,spot806_2,2
807,2,spot807_2,2
808,2,spot808_2,2
809,2,spot809_2,2
810,2,spot810_2,1
811,2,spot811_2,1
812,2,spot812_2,4
813,2,spot813_2,1
814,2,spot814_2,2
815,2,spot815_2,3
816,2,spot816_2,3
817,2,spot817_2,2
818,2,spot818_2,2
819,2,spot819_2,3
820,2,spot820_2,2
821,2,spot821_2,2
822,2,spot822_2,2
823,2,spot823_2,4
824,2,spot824_2,2
825,2,spot825_2,2
826,2,spot826_2,3
827,2,spot827_2,3
828,2,spot828_2,2
829,2,spot829_2,2
830,2,spot830_2,2
831,2,spot831_2,4
832,2,spot832_2,3
833,2,spot833_2,3
834,2,spot834_2,4
835,2,spot835_2,4
836,2,spot836_2,2
837,2,spot837_2,4
838,2,spot838_2,4
839,2,spot839_2,4
840,2,spot840_2,4
841,2,spot841_2,4
842,2,spot842_2,4
843,2,spot843_2,4
844,2,spot844_2,4
845,2,spot845_2,4
846,2,spot846_2,4
847,2,spot847_2,4
848,2,spot848_2,4
849,2,spot849_2,4
850,2,spot850_2,4
851,2,spot851_2,4
852,2,spot852_2,4
853,2,spot853_2,4
854,2,spot854_2,4
855,2,spot855_2,4
856,2,spot856_2,4
857,2,spot857_2,4
858,2,spot858_2,4
859,2,spot859_2,4
860,2,spot860_2,4
861,2,spot861_2,4
862,2,spot862_2,4
863,2,spot863_2,4
864,2,spot864_2,4
865,2,spot865_2,4
866,2,spot866_2,4
867,2,spot867_2,4
868,2,spot868_2,4
869,2,spot869_2,4
870,2,spot870_2,4
871,2,spot871_2,4
872,2,spot872_2,4
873,2,spot873_2,4
874,2,spot874_2,4
875,2,spot875_2,4
876,2,spot876_2,4
877,2,spot877_2,4
878,2,spot878_2,4
879,2,spot879_2,4
880,2,spot880_2,4
881,2,spot881_2,4
882,2,spot882_2,4
883,2,spot883_2,4
884,2,spot884_2,4
885,2,spot885_2,4
886,2,spot886_2,4
887,2,spot887_2,4
888,2,spot888_2,4
889,2,spot889_2,4
890,2,spot890_2,4
891,2,spot891_2,4
892,2,spot892_2,4
893,2,spot893_2,4
894,2,spot894_2,4
895,2,spot895_2,4
896,2,spot896_2,4
897,2,spot897_2,4
898,2,spot898_2,4
899,2,spot899_2,4
900,2,spot900_2,4
901,2,spot901_2,4
902,2,spot902_2,4
903,2,spot903_2,4
904,2,spot904_2,4
905,2,spot905_2,4
906,2,spot906_2,4
907,2,spot907_2,4
908,2,spot908_2,4
909,2,spot909_2,4
910,2,spot910_2,4
911,2,spot911_2,4
912,2,spot912_2,4
913,2,spot913_2,4
914,2,spot914_2,4
915,2,spot915_2,4
916,2,spot916_2,4
917,2,spot917_2,4
918,2,spot918_2,4
919,2,spot919_2,4
920,2,spot920_2,4
921,2,spot921_2,4
922,2,spot922_2,4
923,2,spot923_2,4
924,2,spot924_2,4
925,2,spot925_2,4
926,2,spot926_2,4
927,2,spot927_2,4
928,2,spot928_2,4
929,2,spot929_2,4
930,2,spot930_2,4
931,2,spot931_2,4
932,2,spot932_2,4
933,2,spot933_2,4
934,2,spot934_2,4
935,2,spot935_2,4
936,2,spot936_2,4
937,2,spot937_2,4
938,2,spot938_2,4
939,2,spot939_2,4
940,2,spot940_2,4
941,2,spot941_2,4
942,2,spot942_2,4
943,2,spot943_2,4
944,2,spot944_2,4
945,2,spot945_2,4
946,2,spot946_2,4
947,2,spot947_2,4
948,2,spot948_2,4
949,2,spot949_2,4
950,2,spot950_2,4
951,2,spot951_2,4
952,2,spot952_2,4
953,2,spot953_2,4
954,2,spot954_2,4
955,2,spot955_2,4
956,2,spot956_2,4
957,2,spot957_2,4
958,2,spot958_2,4
959,2,spot959_2,4
960,2,spot960_2,4
961,2,spot961_2,4
962,2,spot962_2,4
963,2,spot963_2,4
964,2,spot964_2,4
965,2,spot965_2,4
966,2,spot966_2,4
967,2,spot967_2,4
968,2,spot968_2,4
969,2,spot969_2,4
970,2,spot970_2,4
971,2,spot971_2,4
972,2,spot972_2,4
973,2,spot973_2,4
974,2,spot974_2,4
975,2,spot975_2,4
976,2,spot976_2,4
977,2,spot977_2,4
978,2,spot978_2,4
979,2,spot979_2,4
980,2,spot980_2,4
981,2,spot981_2,4
982,2,spot982_2,4
983,2,spot983_2,4
984,2,spot984_2,4
985,2,spot985_2,4
986,2,spot986_2,4
987,2,spot987_2,4
988,2,spot988_2,4
989,2,spot989_2,4
990,2,spot990_2,4
991,2,spot991_2,4
992,2,spot992_2,4
993,2,spot993_2,4
994,2,spot994_2,4
995,2,spot995_2,4
996,2,spot996_2,4
997,2,spot997_2,4
998,2,spot998_2,4
999,2,spot999_2,4
1000,2,spot1000_2,4
1001,3,spot1001_3,4
1002,3,spot1002_3,4
1003,3,spot1003_3,4
1004,3,spot1004_3,1
1005,3,spot1005_3,1
1006,3,spot1006_3,1
1007,3,spot1007_3,1
1008,3,spot1008_3,1
1009,3,spot1009_3,1
1010,3,spot1010_3,1
1011,3,spot1011_3,1
1012,3,spot1012_3,1
1013,3,spot1013_3,4
1014,3,spot1014_3,1
1015,3,spot1015_3,1
1016,3,spot1016_3,1
1017,3,spot1017_3,1
1018,3,spot1018_3,1
1019,3,spot1019_3,1
1020,3,spot1020_3,1
1021,3,spot1021_3,1
1022,3,spot1022_3,1
1023,3,spot1023_3,1
1024,3,spot1024_3,4
1025,3,spot1025_3,1
1026,3,spot1026_3,1
1027,3,spot1027_3,1
1028,3,spot1028_3,1
1029,3,spot1029_3,1
1030,3,spot1030_3,1
1031,3,spot1031_3,1
1032,3,spot1032_3,1
1033,3,spot1033_3,1
1034,3,spot1034_3,1
1035,3,spot1035_3,4
1036,3,spot1036_3,1
1037,3,spot1037_3,1
1038,3,spot1038_3,1
1039,3,spot1039_3,1
1040,3,spot1040_3,1
1041,3,spot1041_3,1
1042,3,spot1042_3,1
1043,3,spot1043_3,1
1044,3,spot1044_3,1
1045,3,spot1045_3,1
1046,3,spot1046_3,4
1047,3,spot1047_3,1
1048,3,spot1048_3,1
1049,3,spot1049_3,1
1050,3,spot1050_3,1
1051,3,spot1051_3,1
1052,3,spot1052_3,1
1053,3,spot1053_3,1
1054,3,spot1054_3,1
1055,3,spot1055_3,1
1056,3,spot1056_3,1
1057,3,spot1057_3,4
1058,3,spot1058_3,1
1059,3,spot1059_3,1
1060,3,spot1060_3,1
1061,3,spot1061_3,1
1062,3,spot1062_3,1
1063,3,spot1063_3,1
1064,3,spot1064_3,1
1065,3,spot1065_3,1
1066,3,spot1066_3,4
1067,3,spot1067_3,1
1068,3,spot1068_3,4
1069,3,spot1069_3,1
1070,3,spot1070_3,1
1071,3,spot1071_3,1
1072,3,spot1072_3,1
1073,3,spot1073_3,1
1074,3,spot1074_3,1
1075,3,spot1075_3,1
1076,3,spot1076_3,1
1077,3,spot1077_3,1
1078,3,spot1078_3,1
1079,3,spot1079_3,4
1080,3,spot1080_3,1
1081,3,spot1081_3,1
1082,3,spot1082_3,1
1083,3,spot1083_3,1
1084,3,spot1084_3,1
1085,3,spot1085_3,1
1086,3,spot1086_3,1
1087,3,spot1087_3,1
1088,3,spot1088_3,1
1089,3,spot1089_3,1
1090,3,spot1090_3,4
1091,3,spot1091_3,1
1092,3,spot1092_3,1
1093,3,spot1093_3,1
1094,3,spot1094_3,1
1095,3,spot1095_3,1
1096,3,spot1096_3,1
1097,3,spot1097_3,1
1098,3,spot1098_3,1
1099,3,spot1099_3,1
1100,3,spot1100_3,1
1101,3,spot1101_3,4
1102,3,spot1102_3,1
1103,3,spot1103_3,1
1104,3,spot1104_3,1
1105,3,spot1105_3,1
1106,3,spot1106_3,1
1107,3,spot1107_3,1
1108,3,spot1108_3,1
1109,3,spot1109_3,2
1110,3,spot1110_3,1
1111,3,spot1111_3,1
1112,3,spot1112_3,4
1113,3,spot1113_3,4
1114,3,spot1114_3,1
1115,3,spot1115_3,3
1116,3,spot1116_3,3
1117,3,spot1117_3,2
1118,3,spot1118_3,2
1119,3,spot1119_3,2
1120,3,spot1120_3,2
1121,3,spot1121_3,2
1122,3,spot1122_3,2
1123,3,spot1123_3,2
1124,3,spot1124_3,4
1125,3,spot1125_3,2
1126,3,spot1126_3,2
1127,3,spot1127_3,2
1128,3,spot1128_3,2
1129,3,spot1129_3,3
1130,3,spot1130_3,3
1131,3,spot1131_3,3
1132,3,spot1132_3,2
1133,3,spot1133_3,2
1134,3,spot1134_3,2
1135,3,spot1135_3,4
1136,3,spot1136_3,3
1137,3,spot1137_3,3
1138,3,spot1138_3,4
1139,3,spot1139_3,2
1140,3,spot1140_3,2
