V1,sample,spot_name,cluster
131,1,spot131_1,1
132,1,spot132_1,2
133,1,spot133_1,1
134,1,spot134_1,4
135,1,spot135_1,4
136,1,spot136_1,3
137,1,spot137_1,2
138,1,spot138_1,2
139,1,spot139_1,1
140,1,spot140_1,2
141,1,spot141_1,4
142,1,spot142_1,1
143,1,spot143_1,1
144,1,spot144_1,2
145,1,spot145_1,3
146,1,spot146_1,1
147,1,spot147_1,2
148,1,spot148_1,4
149,1,spot149_1,3
150,1,spot150_1,3
151,1,spot151_1,3
152,1,spot152_1,2
153,1,spot153_1,2
154,1,spot154_1,2
155,1,spot155_1,2
156,1,spot156_1,3
157,1,spot157_1,2
158,1,spot158_1,1
159,1,spot159_1,3
160,1,spot160_1,2
161,1,spot161_1,2
162,1,spot162_1,3
163,1,spot163_1,1
164,1,spot164_1,2
165,1,spot165_1,1
166,1,spot166_1,4
167,1,spot167_1,2
168,1,spot168_1,4
169,1,spot169_1,2
170,1,spot170_1,2
171,1,spot171_1,2
172,1,spot172_1,3
173,1,spot173_1,4
174,1,spot174_1,4
175,1,spot175_1,4
176,1,spot176_1,2
177,1,spot177_1,3
178,1,spot178_1,2
179,1,spot179_1,4
180,1,spot180_1,2
181,1,spot181_1,1
182,1,spot182_1,4
183,1,spot183_1,2
184,1,spot184_1,4
185,1,spot185_1,4
186,1,spot186_1,4
187,1,spot187_1,2
188,1,spot188_1,4
189,1,spot189_1,4
190,1,spot190_1,3
191,1,spot191_1,2
192,1,spot192_1,3
193,1,spot193_1,1
194,1,spot194_1,3
195,1,spot195_1,2
196,1,spot196_1,2
197,1,spot197_1,3
198,1,spot198_1,4
199,1,spot199_1,3
200,1,spot200_1,2
201,1,spot201_1,3
202,1,spot202_1,3
203,1,spot203_1,1
204,1,spot204_1,4
205,1,spot205_1,2
206,1,spot206_1,2
207,1,spot207_1,3
208,1,spot208_1,1
209,1,spot209_1,4
210,1,spot210_1,3
211,1,spot211_1,1
212,1,spot212_1,1
213,1,spot213_1,1
214,1,spot214_1,2
215,1,spot215_1,3
216,1,spot216_1,3
217,1,spot217_1,3
218,1,spot218_1,2
219,1,spot219_1,3
220,1,spot220_1,1
221,1,spot221_1,3
222,1,spot222_1,3
223,1,spot223_1,2
224,1,spot224_1,3
225,1,spot225_1,3
226,1,spot226_1,3
227,1,spot227_1,1
228,1,spot228_1,2
229,1,spot229_1,1
230,1,spot230_1,2
231,1,spot231_1,1
232,1,spot232_1,3
233,1,spot233_1,1
234,1,spot234_1,1
235,1,spot235_1,1
236,1,spot236_1,3
237,1,spot237_1,2
238,1,spot238_1,1
239,1,spot239_1,2
240,1,spot240_1,1
241,1,spot241_1,3
242,1,spot242_1,2
243,1,spot243_1,4
244,1,spot244_1,3
245,1,spot245_1,3
246,1,spot246_1,3
247,1,spot247_1,1
248,1,spot248_1,3
249,1,spot249_1,3
250,1,spot250_1,2
251,1,spot251_1,1
252,1,spot252_1,1
253,1,spot253_1,1
254,1,spot254_1,1
255,1,spot255_1,4
256,1,spot256_1,3
257,1,spot257_1,4
258,1,spot258_1,1
259,1,spot259_1,4
260,1,spot260_1,3
261,1,spot261_1,2
262,1,spot262_1,3
263,1,spot263_1,3
264,1,spot264_1,3
265,1,spot265_1,2
266,1,spot266_1,2
267,1,spot267_1,1
268,1,spot268_1,3
269,1,spot269_1,2
270,1,spot270_1,3
271,1,spot271_1,1
272,1,spot272_1,2
273,1,spot273_1,1
274,1,spot274_1,2
275,1,spot275_1,1
276,1,spot276_1,2
277,1,spot277_1,1
278,1,spot278_1,1
279,1,spot279_1,1
280,1,spot280_1,3
281,1,spot281_1,2
282,1,spot282_1,3
283,1,spot283_1,2
284,1,spot284_1,1
285,1,spot285_1,2
286,1,spot286_1,3
287,1,spot287_1,4
288,1,spot288_1,1
289,1,spot289_1,4
290,1,spot290_1,3
291,1,spot291_1,3
292,1,spot292_1,4
293,1,spot293_1,1
294,1,spot294_1,2
295,1,spot295_1,3
296,1,spot296_1,2
297,1,spot297_1,3
298,1,spot298_1,3
299,1,spot299_1,1
300,1,spot300_1,2
301,1,spot301_1,1
302,1,spot302_1,2
303,1,spot303_1,4
304,1,spot304_1,3
305,1,spot305_1,4
306,1,spot306_1,1
307,1,spot307_1,1
308,1,spot308_1,4
309,1,spot309_1,1
310,1,spot310_1,4
311,1,spot311_1,3
312,1,spot312_1,3
313,1,spot313_1,3
314,1,spot314_1,1
315,1,spot315_1,1
316,1,spot316_1,1
317,1,spot317_1,1
318,1,spot318_1,1
319,1,spot319_1,3
320,1,spot320_1,3
321,1,spot321_1,1
322,1,spot322_1,2
323,1,spot323_1,2
324,1,spot324_1,3
325,1,spot325_1,4
326,1,spot326_1,3
327,1,spot327_1,1
328,1,spot328_1,2
329,1,spot329_1,4
330,1,spot330_1,1
331,1,spot331_1,1
332,1,spot332_1,1
333,1,spot333_1,1
334,1,spot334_1,1
335,1,spot335_1,2
336,1,spot336_1,2
337,1,spot337_1,2
338,1,spot338_1,2
339,1,spot339_1,2
340,1,spot340_1,3
341,1,spot341_1,1
342,1,spot342_1,2
343,1,spot343_1,3
344,1,spot344_1,1
345,1,spot345_1,3
346,1,spot346_1,3
347,1,spot347_1,1
348,1,spot348_1,1
349,1,spot349_1,2
350,1,spot350_1,1
351,1,spot351_1,3
352,1,spot352_1,4
353,1,spot353_1,1
354,1,spot354_1,3
355,1,spot355_1,1
356,1,spot356_1,3
357,1,spot357_1,1
358,1,spot358_1,3
359,1,spot359_1,1
360,1,spot360_1,1
361,1,spot361_1,3
362,1,spot362_1,3
363,1,spot363_1,1
364,1,spot364_1,2
365,1,spot365_1,1
366,1,spot366_1,2
367,1,spot367_1,1
368,1,spot368_1,3
369,1,spot369_1,4
370,1,spot370_1,2
371,1,spot371_1,1
372,1,spot372_1,1
373,1,spot373_1,2
374,1,spot374_1,3
375,1,spot375_1,3
376,1,spot376_1,1
377,1,spot377_1,1
378,1,spot378_1,2
379,1,spot379_1,1
380,1,spot380_1,1
381,1,spot381_1,1
382,1,spot382_1,2
383,1,spot383_1,2
384,1,spot384_1,1
385,1,spot385_1,1
386,1,spot386_1,4
387,1,spot387_1,4
388,1,spot388_1,3
389,1,spot389_1,3
390,1,spot390_1,3
391,1,spot391_1,1
392,1,spot392_1,4
393,1,spot393_1,1
394,1,spot394_1,3
395,1,spot395_1,1
396,1,spot396_1,2
397,1,spot397_1,3
398,1,spot398_1,2
399,1,spot399_1,1
400,1,spot400_1,1
401,1,spot401_1,1
402,1,spot402_1,2
403,1,spot403_1,2
404,1,spot404_1,3
405,1,spot405_1,1
406,1,spot406_1,3
407,1,spot407_1,2
408,1,spot408_1,1
409,1,spot409_1,1
410,1,spot410_1,3
411,1,spot411_1,1
412,1,spot412_1,1
413,1,spot413_1,1
414,1,spot414_1,1
415,1,spot415_1,1
416,1,spot416_1,3
417,1,spot417_1,3
418,1,spot418_1,3
419,1,spot419_1,1
420,1,spot420_1,3
421,1,spot421_1,3
422,1,spot422_1,1
423,1,spot423_1,3
424,1,spot424_1,3
425,1,spot425_1,3
426,1,spot426_1,1
427,1,spot427_1,2
428,1,spot428_1,1
429,1,spot429_1,3
430,1,spot430_1,1
431,1,spot431_1,3
432,1,spot432_1,2
433,1,spot433_1,1
434,1,spot434_1,3
435,1,spot435_1,3
436,1,spot436_1,1
437,1,spot437_1,2
438,1,spot438_1,3
439,1,spot439_1,3
440,1,spot440_1,2
441,1,spot441_1,3
442,1,spot442_1,3
443,1,spot443_1,3
444,1,spot444_1,1
445,1,spot445_1,1
446,1,spot446_1,1
447,1,spot447_1,1
448,1,spot448_1,3
449,1,spot449_1,1
450,1,spot450_1,1
451,1,spot451_1,1
452,1,spot452_1,1
453,1,spot453_1,1
454,1,spot454_1,4
455,1,spot455_1,1
456,1,spot456_1,1
457,1,spot457_1,1
458,1,spot458_1,2
459,1,spot459_1,1
460,1,spot460_1,3
461,1,spot461_1,3
462,1,spot462_1,1
463,1,spot463_1,1
464,1,spot464_1,1
465,1,spot465_1,1
466,1,spot466_1,1
467,1,spot467_1,1
468,1,spot468_1,1
469,1,spot469_1,1
470,1,spot470_1,2
471,1,spot471_1,1
472,1,spot472_1,3
473,1,spot473_1,1
474,1,spot474_1,3
475,1,spot475_1,2
476,1,spot476_1,1
477,1,spot477_1,3
478,1,spot478_1,2
479,1,spot479_1,3
480,1,spot480_1,1
481,1,spot481_1,1
482,1,spot482_1,2
483,1,spot483_1,2
484,1,spot484_1,2
485,1,spot485_1,1
486,1,spot486_1,3
487,1,spot487_1,3
488,1,spot488_1,1
489,1,spot489_1,1
490,1,spot490_1,1
491,1,spot491_1,1
492,1,spot492_1,3
493,1,spot493_1,1
494,1,spot494_1,1
495,1,spot495_1,3
496,1,spot496_1,1
497,1,spot497_1,1
498,1,spot498_1,1
499,1,spot499_1,2
500,1,spot500_1,1
501,3,spot1001_3,4
502,3,spot1002_3,4
503,3,spot1003_3,4
504,3,spot1004_3,3
505,3,spot1005_3,4
506,3,spot1006_3,4
507,3,spot1007_3,4
508,3,spot1008_3,2
509,3,spot1009_3,4
510,3,spot1010_3,4
511,3,spot1011_3,4
512,3,spot1012_3,4
513,3,spot1013_3,4
514,3,spot1014_3,4
515,3,spot1015_3,3
516,3,spot1016_3,4
517,3,spot1017_3,4
518,3,spot1018_3,4
519,3,spot1019_3,4
520,3,spot1020_3,2
521,3,spot1021_3,4
522,3,spot1022_3,4
523,3,spot1023_3,4
524,3,spot1024_3,4
525,3,spot1025_3,4
526,3,spot1026_3,2
527,3,spot1027_3,2
528,3,spot1028_3,2
529,3,spot1029_3,4
530,3,spot1030_3,2
531,3,spot1031_3,4
532,3,spot1032_3,4
533,3,spot1033_3,4
534,3,spot1034_3,4
535,3,spot1035_3,4
536,3,spot1036_3,4
537,3,spot1037_3,4
538,3,spot1038_3,2
539,3,spot1039_3,3
540,3,spot1040_3,3
541,3,spot1041_3,2
542,3,spot1042_3,4
543,3,spot1043_3,4
544,3,spot1044_3,4
545,3,spot1045_3,4
546,3,spot1046_3,4
547,3,spot1047_3,2
548,3,spot1048_3,4
549,3,spot1049_3,2
550,3,spot1050_3,4
551,3,spot1051_3,4
552,3,spot1052_3,2
553,3,spot1053_3,4
554,3,spot1054_3,4
555,3,spot1055_3,4
556,3,spot1056_3,2
557,3,spot1057_3,4
558,3,spot1058_3,4
559,3,spot1059_3,4
560,3,spot1060_3,3
561,3,spot1061_3,3
562,3,spot1062_3,1
563,3,spot1063_3,2
564,3,spot1064_3,2
565,3,spot1065_3,4
566,3,spot1066_3,4
567,3,spot1067_3,2
568,3,spot1068_3,4
569,3,spot1069_3,4
570,3,spot1070_3,2
571,3,spot1071_3,4
572,3,spot1072_3,4
573,3,spot1073_3,4
574,3,spot1074_3,4
575,3,spot1075_3,4
576,3,spot1076_3,4
577,3,spot1077_3,2
578,3,spot1078_3,4
579,3,spot1079_3,4
580,3,spot1080_3,4
581,3,spot1081_3,4
582,3,spot1082_3,4
583,3,spot1083_3,2
584,3,spot1084_3,2
585,3,spot1085_3,4
586,3,spot1086_3,4
587,3,spot1087_3,2
588,3,spot1088_3,4
589,3,spot1089_3,2
590,3,spot1090_3,4
591,3,spot1091_3,4
592,3,spot1092_3,4
593,3,spot1093_3,2
594,3,spot1094_3,4
595,3,spot1095_3,2
596,3,spot1096_3,3
597,3,spot1097_3,4
598,3,spot1098_3,4
599,3,spot1099_3,4
600,3,spot1100_3,4
601,3,spot1101_3,2
602,3,spot1102_3,3
603,3,spot1103_3,2
604,3,spot1104_3,2
605,3,spot1105_3,4
606,3,spot1106_3,4
607,3,spot1107_3,2
608,3,spot1108_3,2
609,3,spot1109_3,2
610,3,spot1110_3,2
611,3,spot1111_3,1
612,3,spot1112_3,4
613,3,spot1113_3,3
614,3,spot1114_3,1
615,3,spot1115_3,2
616,3,spot1116_3,2
617,3,spot1117_3,1
618,3,spot1118_3,2
619,3,spot1119_3,4
620,3,spot1120_3,3
621,3,spot1121_3,4
622,3,spot1122_3,4
623,3,spot1123_3,3
624,3,spot1124_3,2
625,3,spot1125_3,1
626,3,spot1126_3,3
627,3,spot1127_3,4
628,3,spot1128_3,4
629,3,spot1129_3,1
630,3,spot1130_3,4
631,3,spot1131_3,2
632,3,spot1132_3,2
633,3,spot1133_3,3
634,3,spot1134_3,4
635,3,spot1135_3,3
636,3,spot1136_3,1
637,3,spot1137_3,2
638,3,spot1138_3,2
639,3,spot1139_3,2
640,3,spot1140_3,4
641,3,spot1141_3,3
642,3,spot1142_3,2
643,3,spot1143_3,1
644,3,spot1144_3,2
645,3,spot1145_3,3
646,3,spot1146_3,2
647,3,spot1147_3,2
648,3,spot1148_3,3
649,3,spot1149_3,3
650,3,spot1150_3,2
651,3,spot1151_3,4
652,3,spot1152_3,4
653,3,spot1153_3,2
654,3,spot1154_3,2
655,3,spot1155_3,3
656,3,spot1156_3,2
657,3,spot1157_3,4
658,3,spot1158_3,2
659,3,spot1159_3,2
660,3,spot1160_3,4
661,3,spot1161_3,3
662,3,spot1162_3,2
663,3,spot1163_3,2
664,3,spot1164_3,3
665,3,spot1165_3,2
666,3,spot1166_3,4
667,3,spot1167_3,1
668,3,spot1168_3,3
669,3,spot1169_3,4
670,3,spot1170_3,4
671,3,spot1171_3,1
672,3,spot1172_3,4
673,3,spot1173_3,1
674,3,spot1174_3,2
675,3,spot1175_3,3
676,3,spot1176_3,2
677,3,spot1177_3,1
678,3,spot1178_3,4
679,3,spot1179_3,4
680,3,spot1180_3,4
681,3,spot1181_3,3
682,3,spot1182_3,2
683,3,spot1183_3,3
684,3,spot1184_3,3
685,3,spot1185_3,3
686,3,spot1186_3,4
687,3,spot1187_3,1
688,3,spot1188_3,1
689,3,spot1189_3,2
690,3,spot1190_3,3
691,3,spot1191_3,4
692,3,spot1192_3,4
693,3,spot1193_3,2
694,3,spot1194_3,1
695,3,spot1195_3,2
696,3,spot1196_3,2
697,3,spot1197_3,2
698,3,spot1198_3,4
699,3,spot1199_3,4
700,3,spot1200_3,4
701,3,spot1201_3,1
702,3,spot1202_3,2
703,3,spot1203_3,1
704,3,spot1204_3,3
705,3,spot1205_3,1
706,3,spot1206_3,3
707,3,spot1207_3,3
708,3,spot1208_3,3
709,3,spot1209_3,1
710,3,spot1210_3,3
711,3,spot1211_3,2
712,3,spot1212_3,2
713,3,spot1213_3,1
714,3,spot1214_3,1
715,3,spot1215_3,1
716,3,spot1216_3,1
717,3,spot1217_3,4
718,3,spot1218_3,1
719,3,spot1219_3,3
720,3,spot1220_3,3
721,3,spot1221_3,1
722,3,spot1222_3,2
723,3,spot1223_3,1
724,3,spot1224_3,3
725,3,spot1225_3,1
726,3,spot1226_3,1
727,3,spot1227_3,2
728,3,spot1228_3,2
729,3,spot1229_3,2
730,3,spot1230_3,3
731,3,spot1231_3,3
732,3,spot1232_3,2
733,3,spot1233_3,1
734,3,spot1234_3,2
735,3,spot1235_3,1
736,3,spot1236_3,1
737,3,spot1237_3,3
738,3,spot1238_3,1
739,3,spot1239_3,1
740,3,spot1240_3,3
741,3,spot1241_3,4
742,3,spot1242_3,1
743,3,spot1243_3,2
744,3,spot1244_3,3
745,3,spot1245_3,1
746,3,spot1246_3,2
747,3,spot1247_3,1
748,3,spot1248_3,3
749,3,spot1249_3,3
750,3,spot1250_3,3
751,3,spot1251_3,3
752,3,spot1252_3,4
753,3,spot1253_3,3
754,3,spot1254_3,3
755,3,spot1255_3,3
756,3,spot1256_3,2
757,3,spot1257_3,2
758,3,spot1258_3,3
759,3,spot1259_3,2
760,3,spot1260_3,3
761,3,spot1261_3,3
762,3,spot1262_3,1
763,3,spot1263_3,1
764,3,spot1264_3,3
765,3,spot1265_3,3
766,3,spot1266_3,2
767,3,spot1267_3,1
768,3,spot1268_3,1
769,3,spot1269_3,2
770,3,spot1270_3,1
771,3,spot1271_3,1
772,3,spot1272_3,3
773,3,spot1273_3,1
774,3,spot1274_3,3
775,3,spot1275_3,1
776,3,spot1276_3,3
777,3,spot1277_3,1
778,3,spot1278_3,1
779,3,spot1279_3,1
780,3,spot1280_3,1
781,3,spot1281_3,2
782,3,spot1282_3,2
783,3,spot1283_3,3
784,3,spot1284_3,2
785,3,spot1285_3,1
786,3,spot1286_3,1
787,3,spot1287_3,4
788,3,spot1288_3,2
789,3,spot1289_3,1
790,3,spot1290_3,1
791,3,spot1291_3,2
792,3,spot1292_3,1
793,3,spot1293_3,3
794,3,spot1294_3,2
795,3,spot1295_3,1
796,3,spot1296_3,1
797,3,spot1297_3,1
798,3,spot1298_3,3
799,3,spot1299_3,3
800,3,spot1300_3,3
801,3,spot1301_3,3
802,3,spot1302_3,4
803,3,spot1303_3,1
804,3,spot1304_3,1
805,3,spot1305_3,3
806,3,spot1306_3,3
807,3,spot1307_3,1
808,3,spot1308_3,1
809,3,spot1309_3,1
810,3,spot1310_3,2
811,3,spot1311_3,1
812,3,spot1312_3,3
813,3,spot1313_3,1
814,3,spot1314_3,4
815,3,spot1315_3,1
816,3,spot1316_3,3
817,3,spot1317_3,3
818,3,spot1318_3,4
819,3,spot1319_3,1
820,3,spot1320_3,3
821,3,spot1321_3,3
822,3,spot1322_3,1
823,3,spot1323_3,1
824,3,spot1324_3,2
825,3,spot1325_3,2
826,3,spot1326_3,3
827,3,spot1327_3,2
828,3,spot1328_3,3
829,3,spot1329_3,3
830,3,spot1330_3,1
831,3,spot1331_3,3
832,3,spot1332_3,2
833,3,spot1333_3,2
834,3,spot1334_3,2
835,3,spot1335_3,1
836,3,spot1336_3,1
837,3,spot1337_3,1
838,3,spot1338_3,1
839,3,spot1339_3,1
840,3,spot1340_3,1
841,3,spot1341_3,3
842,3,spot1342_3,1
843,3,spot1343_3,2
844,3,spot1344_3,3
845,3,spot1345_3,2
846,3,spot1346_3,2
847,3,spot1347_3,1
848,3,spot1348_3,3
849,3,spot1349_3,3
850,3,spot1350_3,3
851,3,spot1351_3,1
852,3,spot1352_3,3
853,3,spot1353_3,2
854,3,spot1354_3,2
855,3,spot1355_3,1
856,3,spot1356_3,3
857,3,spot1357_3,1
858,3,spot1358_3,1
859,3,spot1359_3,1
860,3,spot1360_3,2
861,3,spot1361_3,1
862,3,spot1362_3,1
863,3,spot1363_3,1
864,3,spot1364_3,3
865,3,spot1365_3,3
866,3,spot1366_3,1
867,3,spot1367_3,1
868,3,spot1368_3,1
869,3,spot1369_3,2
870,3,spot1370_3,2
871,3,spot1371_3,1
872,3,spot1372_3,2
873,3,spot1373_3,1
874,3,spot1374_3,3
875,3,spot1375_3,1
876,3,spot1376_3,1
877,3,spot1377_3,1
878,3,spot1378_3,1
879,3,spot1379_3,3
880,3,spot1380_3,2
881,3,spot1381_3,3
882,3,spot1382_3,1
883,3,spot1383_3,3
884,3,spot1384_3,1
885,3,spot1385_3,3
886,3,spot1386_3,3
887,3,spot1387_3,3
888,3,spot1388_3,1
889,3,spot1389_3,1
890,3,spot1390_3,1
891,3,spot1391_3,3
892,3,spot1392_3,3
893,3,spot1393_3,2
894,3,spot1394_3,1
895,3,spot1395_3,1
896,3,spot1396_3,2
897,3,spot1397_3,1
898,3,spot1398_3,2
899,3,spot1399_3,2
900,3,spot1400_3,1
901,4,spot1501_4,4
902,4,spot1502_4,4
903,4,spot1503_4,4
904,4,spot1505_4,2
905,4,spot1506_4,2
906,4,spot1507_4,4
907,4,spot1508_4,4
908,4,spot1509_4,3
909,4,spot1510_4,4
910,4,spot1511_4,4
911,4,spot1512_4,2
912,4,spot1513_4,2
913,4,spot1514_4,4
914,4,spot1515_4,2
915,4,spot1516_4,2
916,4,spot1517_4,4
917,4,spot1518_4,4
918,4,spot1523_4,4
919,4,spot1524_4,4
920,4,spot1525_4,4
921,4,spot1526_4,4
922,4,spot1528_4,2
923,4,spot1529_4,4
924,4,spot1531_4,4
925,4,spot1532_4,4
926,4,spot1533_4,4
927,4,spot1534_4,4
928,4,spot1535_4,4
929,4,spot1536_4,4
930,4,spot1537_4,4
931,4,spot1538_4,4
932,4,spot1539_4,4
933,4,spot1540_4,4
934,4,spot1541_4,4
935,4,spot1542_4,4
936,4,spot1544_4,2
937,4,spot1545_4,4
938,4,spot1546_4,4
939,4,spot1547_4,2
940,4,spot1548_4,4
941,4,spot1550_4,4
942,4,spot1551_4,4
943,4,spot1552_4,4
944,4,spot1553_4,4
945,4,spot1554_4,4
946,4,spot1555_4,4
947,4,spot1556_4,4
948,4,spot1557_4,4
949,4,spot1558_4,4
950,4,spot1559_4,2
951,4,spot1560_4,2
952,4,spot1561_4,4
953,4,spot1562_4,4
954,4,spot1564_4,4
955,4,spot1565_4,4
956,4,spot1567_4,4
957,4,spot1568_4,4
958,4,spot1569_4,4
959,4,spot1570_4,4
960,4,spot1571_4,4
961,4,spot1572_4,4
962,4,spot1573_4,4
963,4,spot1574_4,4
964,4,spot1575_4,4
965,4,spot1576_4,4
966,4,spot1578_4,4
967,4,spot1579_4,4
968,4,spot1582_4,3
969,4,spot1583_4,2
970,4,spot1585_4,2
971,4,spot1586_4,4
972,4,spot1587_4,4
973,4,spot1589_4,2
974,4,spot1590_4,4
975,4,spot1593_4,4
976,4,spot1594_4,3
977,4,spot1595_4,4
978,4,spot1596_4,4
979,4,spot1597_4,4
980,4,spot1598_4,2
981,4,spot1601_4,1
982,4,spot1603_4,4
983,4,spot1605_4,4
984,4,spot1607_4,1
985,4,spot1608_4,1
986,4,spot1609_4,3
987,4,spot1610_4,3
988,4,spot1611_4,2
989,4,spot1612_4,3
990,4,spot1613_4,3
991,4,spot1614_4,3
992,4,spot1615_4,2
993,4,spot1616_4,2
994,4,spot1617_4,2
995,4,spot1619_4,2
996,4,spot1621_4,2
997,4,spot1622_4,4
998,4,spot1623_4,2
999,4,spot1624_4,2
1000,4,spot1626_4,2
1001,4,spot1627_4,1
1002,4,spot1628_4,4
1003,4,spot1629_4,3
1004,4,spot1630_4,4
1005,4,spot1631_4,4
1006,4,spot1632_4,3
1007,4,spot1633_4,3
1008,4,spot1635_4,2
1009,4,spot1636_4,3
1010,4,spot1637_4,2
1011,4,spot1638_4,1
1012,4,spot1639_4,4
1013,4,spot1640_4,4
1014,4,spot1641_4,2
1015,4,spot1642_4,3
1016,4,spot1643_4,4
1017,4,spot1644_4,2
1018,4,spot1645_4,2
1019,4,spot1646_4,2
1020,4,spot1648_4,2
1021,4,spot1649_4,2
1022,4,spot1650_4,2
1023,4,spot1651_4,2
1024,4,spot1652_4,4
1025,4,spot1653_4,1
1026,4,spot1654_4,2
1027,4,spot1655_4,4
1028,4,spot1656_4,4
1029,4,spot1657_4,3
1030,4,spot1658_4,2
1031,4,spot1659_4,4
1032,4,spot1660_4,1
1033,4,spot1662_4,4
1034,4,spot1663_4,1
1035,4,spot1664_4,2
1036,4,spot1665_4,2
1037,4,spot1666_4,2
1038,4,spot1667_4,2
1039,4,spot1668_4,3
1040,4,spot1669_4,1
1041,4,spot1670_4,4
1042,4,spot1672_4,2
1043,4,spot1674_4,3
1044,4,spot1675_4,1
1045,4,spot1676_4,4
1046,4,spot1677_4,2
1047,4,spot1678_4,2
1048,4,spot1679_4,2
1049,4,spot1680_4,2
1050,4,spot1681_4,4
1051,4,spot1683_4,2
1052,4,spot1684_4,1
1053,4,spot1685_4,4
1054,4,spot1686_4,4
1055,4,spot1687_4,4
1056,4,spot1688_4,2
1057,4,spot1689_4,1
1058,4,spot1690_4,2
1059,4,spot1691_4,4
1060,4,spot1692_4,2
1061,4,spot1693_4,3
1062,4,spot1694_4,4
1063,4,spot1696_4,1
1064,4,spot1697_4,3
1065,4,spot1698_4,3
1066,4,spot1699_4,1
1067,4,spot1700_4,1
1068,4,spot1701_4,1
1069,4,spot1704_4,4
1070,4,spot1705_4,3
1071,4,spot1707_4,3
1072,4,spot1710_4,2
1073,4,spot1711_4,1
1074,4,spot1712_4,3
1075,4,spot1713_4,1
1076,4,spot1714_4,3
1077,4,spot1715_4,3
1078,4,spot1716_4,3
1079,4,spot1717_4,1
1080,4,spot1718_4,1
1081,4,spot1721_4,3
1082,4,spot1722_4,4
1083,4,spot1723_4,1
1084,4,spot1724_4,2
1085,4,spot1725_4,3
1086,4,spot1728_4,3
1087,4,spot1729_4,2
1088,4,spot1731_4,3
1089,4,spot1732_4,2
1090,4,spot1734_4,3
1091,4,spot1735_4,1
1092,4,spot1736_4,2
1093,4,spot1737_4,2
1094,4,spot1738_4,4
1095,4,spot1739_4,2
1096,4,spot1742_4,1
1097,4,spot1743_4,2
1098,4,spot1744_4,2
1099,4,spot1745_4,1
1100,4,spot1746_4,1
1101,4,spot1747_4,3
1102,4,spot1749_4,1
1103,4,spot1750_4,1
1104,4,spot1752_4,3
